date,open,high,low,close,volume
2022-06-25,1219.4,1241.9,1211,1227.4,669.9352897
2022-06-25,1228,1236.8,1213.4,1216.6,509.9576797
2022-06-25,1216.6,1219.4,1188.8,1194.3,495.644947
2022-06-25,1193.8,1203.8,1180,1196.1,949.5717071
2022-06-25,1196.6,1213.3,1192.1,1209,316.6600517
2022-06-25,1209.2,1256.4,1207.8,1241.8,1003.862781
2022-06-26,1241.7,1245.4,1227.8,1230.8,130.7419495
2022-06-26,1231.7,1243.1,1229.6,1240.2,32.41642207
2022-06-26,1240.6,1251.2,1233.2,1245,136.0205436
2022-06-26,1244.2,1275.5,1235.6,1269.8,838.6352254
2022-06-26,1270.7,1279.3,1223.1,1229,1156.612415
2022-06-26,1229.8,1233.3,1212.6,1223.3,699.6296101
2022-06-26,1223,1247.5,1211.5,1247.2,722.5049875
2022-06-26,1247.3,1249.6,1195.4,1198,3086.304933
2022-06-27,1197.8,1224.4,1196.2,1219.5,636.357155
2022-06-27,1219,1226.9,1213.9,1214.9,157.205125
2022-06-27,1214.6,1237,1213,1232.6,435.5984279
2022-06-27,1233.4,1237.9,1218.2,1219.7,234.7882208
2022-06-27,1220.6,1223.8,1175.9,1190.9,1481.72188
2022-06-27,1190.6,1193.2,1180.6,1187.8,253.1076386
2022-06-27,1187,1210.6,1173.6,1203,1040.32056
2022-06-27,1202.8,1218.4,1190.6,1191.1,241.1162833
2022-06-28,1192.5,1199.6,1161.4,1175.2,597.4462594
2022-06-28,1174.6,1192.6,1174.3,1185.7,459.64194
2022-06-28,1184.8,1228.2,1184.8,1224.6,850.9917561
2022-06-28,1225.1,1233.8,1214.4,1223.3,577.2614282
2022-06-28,1223.3,1238.7,1196.7,1203,605.2308937
2022-06-28,1203.3,1203.6,1174.1,1177.6,371.5742469
2022-06-28,1177.2,1178.6,1152.8,1161.8,417.5352545
2022-06-28,1161.6,1168.1,1137.2,1143.8,462.2397646
2022-06-29,1144,1156.5,1133.5,1150,328.6249404
2022-06-29,1150.1,1154.8,1126.2,1132.4,330.4842645
2022-06-29,1132.3,1134.3,1114,1124.8,598.0005688
2022-06-29,1125.2,1142.3,1103.1,1117.7,494.316138
2022-06-29,1117.3,1124.3,1091.2,1116.3,20587.56379
2022-06-29,1115.9,1118.4,1087.6,1104.5,19139.13333
2022-06-29,1104.5,1122,1100.5,1109.3,454.0564962
2022-06-29,1110.1,1119.7,1092.8,1099.7,367.88488
2022-06-30,1099.7,1105.8,1077.4,1092.5,568.7401346
2022-06-30,1092.6,1096.4,1083.8,1089,143.5887093
2022-06-30,1089.6,1092.2,1043.1,1049.7,1339.022331
2022-06-30,1049.7,1051,1012.9,1018.6,19071.61831
2022-06-30,1017.8,1041,998.6,1027.6,1553.363525
2022-06-30,1026.9,1046.2,1024.2,1033.5,1232.812645
2022-06-30,1034,1034.8,1005.7,1011.9,1507.456197
2022-06-30,1012.3,1082.9,1011.7,1071.6,4033.604398
2022-07-01,1070.8,1115,1050.7,1092.3,2037.860975
2022-07-01,1091.8,1093.4,1045.9,1056.8,1072.072331
2022-07-01,1056.7,1085.7,1050.1,1069.6,1306.494551
2022-07-01,1069.5,1074.4,1034.2,1050,3092.710732
2022-07-01,1049.8,1073.8,1043.6,1057.4,2258.229855
2022-07-01,1057.3,1081.4,1053.3,1074.1,4158.659182
2022-07-01,1073.7,1091.2,1058.1,1070.4,4179.407819
2022-07-01,1069.1,1075.6,1055.3,1059,216.5982553
2022-07-02,1059.7,1067.8,1037.2,1041.5,703.2948737
2022-07-02,1041,1051,1034.5,1046,364.9899645
2022-07-02,1046.6,1053,1037.3,1038.6,388.5012812
2022-07-02,1039.8,1048.3,1029.1,1043.6,1533.39549
2022-07-02,1043.4,1064.7,1040.1,1055.2,3704.504218
2022-07-02,1055.1,1067.6,1044.7,1063,3276.225406
2022-07-02,1063.3,1078.4,1060.1,1064.6,5149.614839
2022-07-02,1064.4,1074.7,1064,1066.7,1587.333416
2022-07-03,1067.6,1071.1,1054.9,1060.8,542.7559262
2022-07-03,1060.7,1086.9,1041.8,1057.4,1956.940874
2022-07-03,1058.6,1065.4,1050.6,1057.5,198.7524656
2022-07-03,1057.2,1065.4,1053.2,1060.8,216.5623454
2022-07-03,1060.8,1063.4,1041.2,1050.8,610.7062321
2022-07-03,1051.2,1061.9,1049.4,1061.9,185.4266052
2022-07-03,1059.2,1086.2,1057.3,1085.1,295.3575029
2022-07-03,1084.9,1086.7,1070.3,1074.3,113.3825562
2022-07-04,1074,1076.6,1050.2,1051,293.1256949
2022-07-04,1050.1,1057.2,1048,1054.3,489.1626131
2022-07-04,1054.2,1057.3,1045.8,1051.2,183.8544948
2022-07-04,1050.8,1104.6,1050.8,1100.4,3967.121841
2022-07-04,1101.8,1113,1084,1090,1560.066227
2022-07-04,1089.9,1132.9,1089.9,1125.1,1779.963413
2022-07-04,1125.6,1134.3,1117.6,1121.5,572.1078182
2022-07-04,1121.8,1160,1119.8,1150.6,3563.419143
2022-07-05,1150.7,1162.1,1142.5,1145.2,557.9711732
2022-07-05,1144.4,1167.1,1141.9,1158.2,902.055074
2022-07-05,1157.5,1172.9,1135,1137.9,1294.657746
2022-07-05,1138,1141,1108,1111.6,526.8833963
2022-07-05,1111.6,1112.3,1088.2,1093.6,880.4451885
2022-07-05,1092.6,1106.8,1077.2,1102.6,778.5617855
2022-07-05,1102.4,1169.3,1099.3,1154.7,853.7240469
2022-07-05,1154.7,1158.1,1128.1,1134.3,545.1053694
2022-07-06,1132.5,1152.7,1111.4,1119.6,533.9311599
2022-07-06,1118.3,1150.7,1114.4,1130.5,674.0594587
2022-07-06,1131.1,1148.7,1120.7,1141,254.8274496
2022-07-06,1140.4,1155.3,1129,1133.6,441.6450909
2022-07-06,1133.8,1150.2,1123.6,1139.3,1299.705971
2022-07-06,1139.3,1149.8,1127.8,1142.8,763.4546409
2022-07-06,1141.8,1168.6,1134.2,1161.7,1452.966497
2022-07-06,1162.3,1204,1154.9,1186.4,1563.058916
2022-07-07,1186.5,1189.1,1167.2,1170.5,478.1938419
2022-07-07,1170.5,1177.6,1163.6,1164.6,343.7305766
2022-07-07,1164.7,1190.8,1163.8,1186.6,292.1278959
2022-07-07,1187,1194,1178.7,1185.6,342.5029618
2022-07-07,1185.8,1227.1,1179.9,1222.7,1010.78048
2022-07-07,1223,1240.6,1213.6,1221.8,1175.98873
2022-07-07,1222.2,1254,1220.7,1238.4,774.8013874
2022-07-07,1238.4,1244.4,1225.2,1237.6,992.4372128
2022-07-08,1238,1275.8,1231.5,1253.4,838.2649516
2022-07-08,1254.5,1267.6,1239.7,1245.1,561.7438939
2022-07-08,1244.5,1248.4,1217,1217.8,1246.146446
2022-07-08,1217.6,1231,1204.6,1220.6,448.4330841
2022-07-08,1221.3,1232.7,1194.1,1225.1,1276.236489
2022-07-08,1227,1240.8,1214.5,1224.9,482.1150239
2022-07-08,1225.6,1254.1,1221.6,1243.8,1062.656498
2022-07-08,1244.2,1251.2,1211.4,1215.6,250.4711821
2022-07-09,1214.6,1221.3,1207.4,1214.7,156.5627806
2022-07-09,1215.6,1222.2,1205.2,1214.7,236.2800373
2022-07-09,1214.6,1227,1213.6,1227,113.6508937
2022-07-09,1226.7,1227,1207.1,1209.1,112.5418807
2022-07-09,1209.2,1222.8,1207.1,1214.6,221.8994327
2022-07-09,1214.9,1234.7,1213.1,1227.7,241.9499346
2022-07-09,1227.7,1232.8,1209.9,1220,213.0565053
2022-07-09,1219.4,1226.2,1213.6,1217.2,63.66864094
2022-07-10,1216.6,1219.1,1183,1190.8,327.1074444
2022-07-10,1190.1,1194.6,1184.9,1193.3,116.9856916
2022-07-10,1193.1,1193.8,1180.9,1187.9,87.47064462
2022-07-10,1188.2,1190.3,1174.1,1182.8,5594.46622
2022-07-10,1183.4,1187.1,1157.9,1159.7,4346.623941
2022-07-10,1159.3,1176.4,1153.6,1172,172.0051937
2022-07-10,1171.8,1182.8,1162.4,1177.2,84.73650212
2022-07-10,1178.5,1184.5,1161.2,1167.7,83.69349763
2022-07-11,1166.6,1170.7,1144.6,1149.9,681.173589
2022-07-11,1149.3,1155.4,1144.5,1146.6,919.2240867
2022-07-11,1146.9,1148.5,1137.6,1142.6,2260.274493
2022-07-11,1142.2,1149.6,1142,1143.7,52.32784267
2022-07-11,1143.1,1160.7,1129,1139.1,1590.664959
2022-07-11,1139.1,1155.7,1135.1,1154.4,192.1660317
2022-07-11,1154.5,1156.4,1134.7,1137.9,604.1310024
2022-07-11,1138.7,1138.8,1093,1096.4,873.4051588
2022-07-12,1096.2,1097.7,1084,1090.4,367.6855385
2022-07-12,1091.2,1093.2,1081.8,1087.2,130.8271594
2022-07-12,1086.6,1087.2,1061.6,1067.3,574.1059945
2022-07-12,1067.8,1071.9,1054.1,1066.5,503.2198862
2022-07-12,1065.9,1081.4,1062.5,1076,694.8424551
2022-07-12,1076.4,1088.6,1073,1076.1,520.1990074
2022-07-12,1076.4,1076.6,1032,1046.9,2103.332303
2022-07-12,1047.1,1051.7,1036.2,1038,992.0881383
2022-07-13,1038.2,1059.1,1035.3,1057,281.4401911
2022-07-13,1056.8,1062.9,1048.8,1059.2,160.3685951
2022-07-13,1058.8,1079.7,1055.2,1076.1,200.1816948
2022-07-13,1076.4,1083.2,1068.5,1081.4,133.4185298
2022-07-13,1081.8,1102.9,1006.9,1066.8,102351.1868
2022-07-13,1066.9,1098.6,1050.2,1093.8,3390.25191
2022-07-13,1093.9,1094.3,1075,1076.4,3928.205617
2022-07-13,1076.1,1118.4,1075.5,1115.8,1970.447516
2022-07-14,1114.8,1126.5,1109,1112,203.0692509
2022-07-14,1112,1118.7,1103.6,1105.5,142.8450073
2022-07-14,1105.6,1106.6,1083.5,1084.2,803.9597565
2022-07-14,1083.6,1092.1,1072.6,1081.4,839.507891
2022-07-14,1081.8,1100.5,1073.5,1096.9,575.6649901
2022-07-14,1097,1199,1097,1196.9,1528.721335
2022-07-14,1197.5,1213.8,1188.3,1193.3,1003.409136
2022-07-14,1193.3,1196.7,1180.7,1192.6,366.4780342
2022-07-15,1192.9,1223,1182,1195.9,580.996657
2022-07-15,1195.9,1210.4,1190.7,1207.8,1067.673054
2022-07-15,1207.8,1218.2,1193.6,1205.2,2570.911442
2022-07-15,1206.1,1229.1,1205.6,1210.6,507.9650292
2022-07-15,1210.6,1237.1,1208.2,1228.6,683.1466116
2022-07-15,1228,1236.7,1204.2,1221.9,371.4070271
2022-07-15,1221.8,1288.6,1221.3,1256.2,1079.558568
2022-07-15,1257.4,1262.9,1228,1232,361.3696447
2022-07-16,1231.5,1235,1210.5,1219.2,303.267881
2022-07-16,1219.4,1224.4,1205.3,1205.8,457.318018
2022-07-16,1207.1,1210.5,1191.5,1198.5,740.1506109
2022-07-16,1197.8,1205.4,1192.9,1197.4,215.225519
2022-07-16,1197.8,1247.2,1196.8,1244.2,851.5150651
2022-07-16,1244.6,1429.2,1244.6,1327.4,7026.009229
2022-07-16,1329.3,1357.1,1315.2,1345.4,1451.715627
2022-07-16,1347.6,1361.6,1337.5,1356.2,1083.272067
2022-07-17,1356.2,1387,1328.1,1343.8,1492.64982
2022-07-17,1342.7,1365.5,1342.7,1351.2,630.0241799
2022-07-17,1350.8,1376.4,1350.8,1367.3,1249.297698
2022-07-17,1366.9,1375.1,1337.7,1363,897.8230169
2022-07-17,1362.9,1367.7,1328.8,1349.4,1511.104082
2022-07-17,1350.2,1381.1,1319.6,1327.6,1637.379493
2022-07-17,1328.3,1352.9,1324.3,1344,339.8214283
2022-07-17,1344.6,1375.5,1335.4,1338,716.6145396
2022-07-18,1338.3,1418,1336.3,1412.3,1336.218864
2022-07-18,1413.6,1449,1393.7,1432.7,1326.777285
2022-07-18,1432.7,1497,1427.2,1477.8,1333.228527
2022-07-18,1480.4,1509.7,1466.2,1478.4,770.0561011
2022-07-18,1479.1,1493.6,1455.7,1485.4,636.0610027
2022-07-18,1486,1529.9,1466.4,1470.2,1853.094303
2022-07-18,1470.2,1484.5,1451,1471,827.2985613
2022-07-18,1471.1,1596.8,1468.8,1582.5,2163.922458
2022-07-19,1581.1,1632.8,1512.1,1523.7,2331.892408
2022-07-19,1524.3,1546,1494,1530.5,1198.361237
2022-07-19,1529.2,1540.3,1499.6,1534.9,1055.359633
2022-07-19,1534.8,1560,1520.1,1542.5,995.8828442
2022-07-19,1542.1,1575.7,1530,1548.6,1483.665139
2022-07-19,1548,1586.9,1506.2,1574.8,1602.918347
2022-07-19,1574.7,1589.9,1547.6,1559.2,444.802125
2022-07-19,1559.9,1587.8,1527.7,1543.1,715.5073134
2022-07-20,1543.8,1551.7,1511.2,1545.7,310.3968329
2022-07-20,1545.7,1575.7,1542.7,1568.6,270.0950055
2022-07-20,1569,1579.2,1527.6,1531.6,526.6916636
2022-07-20,1532.2,1613.3,1528.6,1603.2,950.901824
2022-07-20,1604,1621.3,1583.8,1604.6,847.8511228
2022-07-20,1604.7,1604.7,1538.9,1546.1,830.0123267
2022-07-20,1546,1574.9,1484.3,1521.1,1047.267311
2022-07-20,1521.2,1565.6,1507.5,1521.6,754.940755
2022-07-21,1520.7,1553.1,1488.8,1489.9,965.6772675
2022-07-21,1488,1498.5,1465.4,1490.7,716.8706349
2022-07-21,1492.2,1496.8,1471.8,1489.8,458.1807462
2022-07-21,1490.2,1520.3,1478,1489.4,900.7759415
2022-07-21,1488.6,1515,1481.8,1499.9,357.4060067
2022-07-21,1499.6,1568.4,1499.5,1536.4,808.846835
2022-07-21,1536.3,1605.2,1534.4,1585,739.7223575
2022-07-21,1585.1,1594.6,1565.9,1575.8,492.5416115
2022-07-22,1575.6,1595,1561.3,1563.4,185.8908337
2022-07-22,1564.2,1591.1,1553.6,1590.5,239.7916072
2022-07-22,1590.1,1626.7,1586.8,1618.8,658.092937
2022-07-22,1620.5,1645,1620.5,1639.8,1078.735647
2022-07-22,1638.7,1643.5,1588.4,1611.9,1241.257785
2022-07-22,1611.3,1613.2,1558.7,1567.9,526.3343694
2022-07-22,1568.7,1579.2,1517,1526.1,1092.652176
2022-07-22,1525.7,1543.9,1523.3,1536.4,258.5223227
2022-07-23,1535.8,1575.2,1524.4,1566.7,212.5367548
2022-07-23,1566.9,1595.6,1563.9,1579.9,2407.300883
2022-07-23,1581.6,1591.9,1546.1,1549.7,625.6344503
2022-07-23,1549.6,1565.3,1520.1,1522.1,340.9648278
2022-07-23,1522.2,1536.7,1504.4,1520.3,337.9180763
2022-07-23,1520.1,1533.6,1495.6,1501.4,2008.089829
2022-07-23,1500.6,1527.7,1489,1525.4,1130.558832
2022-07-23,1525,1555.6,1515.4,1549.2,518.9400193
2022-07-24,1549.2,1576.7,1549.2,1564.8,879.6173693
2022-07-24,1564.8,1606.9,1546.3,1601.2,1813.49896
2022-07-24,1603.1,1618.9,1595.8,1603.4,1701.923757
2022-07-24,1604,1627.7,1581.6,1615.3,956.1083139
2022-07-24,1616.6,1619.9,1573,1610.8,645.8450221
2022-07-24,1610.1,1620.7,1583.8,1604.2,497.5978571
2022-07-24,1603.9,1619,1591.7,1608.2,1117.181805
2022-07-24,1608.7,1662.9,1588.6,1598.1,3056.967467
2022-07-25,1597.3,1609.1,1517.6,1521.1,1867.650225
2022-07-25,1521.1,1529,1499.8,1528.2,7203.109213
2022-07-25,1528.3,1542.3,1512.3,1536.9,205.9963231
2022-07-25,1536.5,1552.8,1532,1537.2,276.283527
2022-07-25,1537.7,1538.6,1501.6,1524.7,670.5597938
2022-07-25,1525.2,1534.3,1512.1,1513.6,162.114699
2022-07-25,1513.8,1539.6,1457.3,1521.9,1116.133573
2022-07-25,1522.9,1525.1,1435.4,1440.1,1166.943805
2022-07-26,1441.4,1448.6,1413.3,1418.8,417.2000092
2022-07-26,1418.8,1438.7,1403,1426.1,329.6943713
2022-07-26,1426.7,1427.2,1404.4,1412.8,382.2745974
2022-07-26,1412.5,1423.5,1384.5,1405.3,339.0571834
2022-07-26,1405.2,1419.6,1369.9,1392,470.6149292
2022-07-26,1391.1,1395.9,1364.3,1378.9,535.055027
2022-07-26,1378.8,1386.7,1356.8,1380,462.8506831
2022-07-26,1380,1454.5,1367.5,1449.3,485.1882284
2022-07-27,1449.5,1458.2,1427.1,1437.9,353.3407368
2022-07-27,1438.1,1457.3,1421.4,1453,395.8586301
2022-07-27,1452.5,1474.7,1445.2,1460.4,382.1051372
2022-07-27,1461,1468.5,1450.1,1451.4,169.3334989
2022-07-27,1452.8,1496.5,1445.2,1490.3,626.5528635
2022-07-27,1491,1518.5,1478.6,1499.3,619.6198683
2022-07-27,1501.1,1613.9,1501.1,1601.2,3368.935252
2022-07-27,1601.1,1644.1,1594.5,1636.3,435.7751488
2022-07-28,1637.4,1675.5,1606.1,1656.6,5616.734587
2022-07-28,1658.8,1664.9,1627.4,1650.8,1031.225904
2022-07-28,1650.3,1652.6,1614.1,1624.5,255.1070514
2022-07-28,1624.1,1642.6,1601.1,1641.3,507.5706056
2022-07-28,1640.4,1665.1,1596,1652.7,1981.677991
2022-07-28,1651.7,1752.3,1646.2,1749,10317.11695
2022-07-28,1748.2,1781.4,1713.4,1756.4,2991.795608
2022-07-28,1756.4,1770.3,1713.3,1724.8,1563.651503
2022-07-29,1725.2,1731.8,1696.4,1712.9,781.5330265
2022-07-29,1712.9,1742.6,1708.8,1729.2,687.2370275
2022-07-29,1729.1,1750,1693.2,1718.7,1380.546419
2022-07-29,1720,1733,1670.2,1682.6,684.1658506
2022-07-29,1681.6,1743.6,1656.3,1724.2,1115.435643
2022-07-29,1723.5,1726.8,1668.1,1695.1,769.1911413
2022-07-29,1696,1740.4,1693.4,1732.4,1236.557259
2022-07-29,1732.5,1764,1703.3,1721.4,2794.174691
2022-07-30,1721.5,1733.9,1686.8,1713.7,1398.522022
2022-07-30,1713.2,1714.5,1689.3,1706.3,528.3510256
2022-07-30,1706.3,1722.4,1702.3,1712.8,500.0383436
2022-07-30,1712.8,1716.9,1678.7,1704.9,473.4254542
2022-07-30,1705.4,1736.3,1697.2,1716.1,1173.162691
2022-07-30,1716.2,1743.1,1716.2,1726.8,665.7124057
2022-07-30,1727.4,1731.8,1685.4,1702.5,302.7373352
2022-07-30,1702.9,1706.8,1675.1,1696.9,251.7389162
2022-07-31,1697.6,1711.9,1687.2,1696.4,259.9588882
2022-07-31,1696,1706.1,1688.6,1691.2,110.9755557
2022-07-31,1691.2,1707.6,1689.1,1692.4,57.45344947
2022-07-31,1693,1724,1686.3,1719,356.76106
2022-07-31,1719.3,1721.1,1695.2,1704.5,543.2180382
2022-07-31,1704.5,1714.7,1701.1,1708.9,75.37529092
2022-07-31,1708.4,1754.2,1685.9,1721,1084.029457
2022-07-31,1721.6,1724.7,1666.3,1679,1636.107601
2022-08-01,1677.6,1703,1674.8,1695.1,291.6273293
2022-08-01,1693.2,1696.4,1683.2,1691,118.6359544
2022-08-01,1692.4,1695.5,1673.3,1683.6,450.944767
2022-08-01,1683.8,1692,1641.6,1669.1,389.6153901
2022-08-01,1668.3,1690,1636.9,1685,334.730931
2022-08-01,1686.1,1686.3,1623.4,1632.8,378.9960548
2022-08-01,1632.7,1635,1610.3,1626.5,8141.380273
2022-08-01,1626.7,1643,1605.9,1630.1,9768.436353
2022-08-02,1629.8,1656.4,1583.1,1587.4,7788.720262
2022-08-02,1588.5,1588.5,1566.8,1577.9,2365.404666
2022-08-02,1577.9,1594.4,1572.9,1580.7,10173.10619
2022-08-02,1581,1597.5,1560,1587.9,4064.302295
2022-08-02,1587.8,1634.6,1564.5,1621.4,1364.38442
2022-08-02,1624.8,1676.4,1606,1650.6,5779.863208
2022-08-02,1650.5,1664.6,1623,1651.3,245.4061288
2022-08-02,1652.1,1661,1628.2,1632.1,181.6001474
2022-08-03,1630.2,1638.2,1590,1606.4,324.8783969
2022-08-03,1607.5,1630.7,1607,1628.1,2943.54604
2022-08-03,1628.1,1650.5,1625.9,1649.6,12122.46623
2022-08-03,1649.6,1670.6,1646.5,1664.6,8835.951116
2022-08-03,1664.2,1681.7,1645,1652.7,12468.75495
2022-08-03,1653.6,1670.4,1647.4,1659.9,7044.883821
2022-08-03,1659.3,1667.6,1631.7,1642.6,3755.179925
2022-08-03,1642.6,1647.9,1607.6,1618.2,168.5201102
2022-08-04,1617.9,1658.1,1616.1,1653.7,343.240433
2022-08-04,1654.1,1661.8,1646.4,1648.3,802.8931657
2022-08-04,1649.2,1651.9,1611.7,1615.5,7244.423544
2022-08-04,1614.9,1629.4,1606.4,1615.4,6027.053052
2022-08-04,1615.5,1642.6,1597,1613.1,365.2404109
2022-08-04,1612.9,1624.2,1580.1,1594.1,1484.095284
2022-08-04,1594.5,1614.3,1582.2,1590.7,418.8723156
2022-08-04,1591.9,1612.2,1582.1,1608.2,262.1954525
2022-08-05,1608.8,1667.5,1605.6,1662.2,1016.063699
2022-08-05,1661.2,1664.1,1646.8,1659.5,96.87318487
2022-08-05,1660,1678.7,1651.8,1657.6,638.0735496
2022-08-05,1656.5,1716.7,1654.8,1714.6,548.2930237
2022-08-05,1714.9,1725.1,1665.4,1693.9,921.3306205
2022-08-05,1694,1694,1657.6,1664.9,331.7668856
2022-08-05,1663.3,1683.4,1662.2,1679.8,36.67029152
2022-08-05,1679.5,1740.9,1679.5,1736.3,931.0895944
2022-08-06,1736.3,1748.3,1727,1739.6,276.9891075
2022-08-06,1739.6,1742,1716.1,1724.4,135.5735569
2022-08-06,1723,1725.1,1703.6,1708,162.1799871
2022-08-06,1708.2,1722.7,1706.7,1712.4,64.88800612
2022-08-06,1712.2,1720,1707.4,1717.1,130.2550033
2022-08-06,1716.6,1719.5,1686.2,1708.1,386.491688
2022-08-06,1706.4,1717.2,1701.6,1714.3,61.572822
2022-08-06,1715,1723,1687.3,1689.5,213.922086
2022-08-07,1690.6,1697.4,1669.8,1685.8,93.24049114
2022-08-07,1686,1689.1,1673.3,1681.2,67.29038564
2022-08-07,1681.6,1688.6,1676.2,1679,67.07954813
2022-08-07,1679,1693.4,1674.2,1692.6,81.93498924
2022-08-07,1692.6,1714.7,1691,1705.2,153.5026341
2022-08-07,1705.9,1716,1694.7,1711.8,96.90370153
2022-08-07,1712.4,1724.3,1705,1722.2,121.7231949
2022-08-07,1722.3,1728.8,1690.7,1700.3,74.82539147
2022-08-08,1700.8,1718.4,1694.5,1714.6,158.3801824
2022-08-08,1714.6,1725.6,1708.8,1725.3,32.9209881
2022-08-08,1724.2,1775.6,1723.6,1772.8,405.2127072
2022-08-08,1774,1793.6,1765.4,1790.2,475.0184292
2022-08-08,1789.3,1817.8,1786,1793.8,421.4856444
2022-08-08,1794,1798,1756.3,1770.6,353.2516686
2022-08-08,1770.6,1797.3,1762.6,1797.3,158.6983311
2022-08-08,1797.3,1797.3,1758.8,1778.8,259.2409316
2022-08-09,1777.2,1786.4,1761.4,1773.8,133.5417657
2022-08-09,1773.1,1781.8,1772.4,1777.6,22.81690721
2022-08-09,1777.6,1790.3,1767.1,1772.1,179.8589958
2022-08-09,1771.6,1775.6,1693.4,1704.1,745.6222955
2022-08-09,1703.5,1716.6,1669.7,1684.3,452.209783
2022-08-09,1684.2,1698,1675,1693.9,218.3858629
2022-08-09,1692.8,1698.6,1680.8,1697.4,49.21244387
2022-08-09,1696.2,1715.8,1695.5,1702.8,135.666365
2022-08-10,1701.9,1702,1657,1680.4,251.2213385
2022-08-10,1680.2,1684.4,1668.6,1680.5,101.2705634
2022-08-10,1679.6,1705,1673,1703.1,181.066321
2022-08-10,1704.4,1713.1,1690.9,1707,281.477619
2022-08-10,1707.8,1853.1,1704.5,1844.5,4298.424488
2022-08-10,1844.5,1849.2,1822.2,1833.7,306.1209155
2022-08-10,1834,1843.7,1804.4,1843.3,392.922366
2022-08-10,1842.2,1885.3,1829.7,1854.5,604.7487417
2022-08-11,1854.2,1919.3,1850.7,1879.2,626.6912386
2022-08-11,1879.6,1905.1,1870.3,1892.1,421.6284871
2022-08-11,1891,1904.4,1870.8,1890.7,247.3386697
2022-08-11,1890.7,1913.3,1877.5,1902.2,313.1200169
2022-08-11,1904.1,1941,1887,1902.3,895.8879837
2022-08-11,1902.5,1908.6,1884.3,1901.2,144.8865393
2022-08-11,1901.5,1904.4,1876,1902.1,355.5088974
2022-08-11,1901.2,1905.1,1867.8,1880.4,341.8393702
2022-08-12,1881.1,1913.2,1858,1902.8,146.6514308
2022-08-12,1903.8,1908.9,1888.8,1893.9,133.4214111
2022-08-12,1893.1,1896.8,1882.8,1886.9,210.0390433
2022-08-12,1887.5,1903,1853.1,1868.1,183.2091561
2022-08-12,1868,1892.5,1866.6,1881.8,151.6177757
2022-08-12,1881.8,1906.1,1877.9,1899.4,145.9497781
2022-08-12,1899.4,1937.5,1896.6,1932.5,472.6299362
2022-08-12,1932.4,1964.2,1918.6,1958.7,399.3851633
2022-08-13,1957.6,1978.9,1946.2,1977.5,230.0482449
