,timestamp,open,close,high,low,tx amt,tx vol
5,09/01/2022,1553.92,1549.27,1574.12,1534.31,12665.84446679,19709520.8682124809
4,09/01/2022,1549.94,1544.23,1563,1531.13,6840.5774621,10589055.4286045521
3,09/01/2022,1544.6,1578.04,1586,1533.54,11127.68973365,17326349.8460907362
2,09/01/2022,1578.05,1535.86,1581.23,1512.45,27311.01217791,42225075.4502401266
1,09/01/2022,1536.17,1564.98,1572.59,1523.79,12939.65858148,20069410.1011858094
0,09/01/2022,1564.7,1585.97,1599.3,1561.9,9975.11172608,15800265.8108935113
5,09/02/2022,1586.1,1595.7,1605.99,1567.84,8462.73553804,13425756.4798827417
4,09/02/2022,1595.71,1594.28,1611.09,1578.82,6341.46566662,10105607.2192864593
3,09/02/2022,1594.25,1593.52,1602.81,1582.5,5538.47010061,8808131.8770039502
2,09/02/2022,1593.49,1636.28,1648.8,1584.57,29333.26450571,47628476.7163608772
1,09/02/2022,1636.29,1561.78,1639.27,1546.51,29111.26949302,46229642.1822176959
0,09/02/2022,1561.77,1575.17,1586.5,1551.41,10957.87545442,17223485.5611524679
5,09/03/2022,1575.25,1561.27,1582.49,1554.58,6517.91151821,10225490.1933349101
4,09/03/2022,1561.59,1544.02,1573.15,1534.06,6842.7879479,10648738.3909755425
3,09/03/2022,1544.21,1548.5,1559.6,1540.01,7170.07779697,11113085.0930856678
2,09/03/2022,1548.51,1548.3,1565.88,1543.57,9047.68248091,14052497.2726138419
1,09/03/2022,1548.3,1549.27,1563.3,1535.73,7719.85187088,11973230.5388912515
0,09/03/2022,1549.27,1557.49,1560.8,1546.33,3795.02304169,5896353.9962028911
5,09/04/2022,1557.5,1552.01,1561.48,1547.5,3155.62614859,4908216.8183265792
4,09/04/2022,1552.2,1545.45,1556.88,1543.37,4056.90538134,6289664.4207010932
3,09/04/2022,1545.45,1564.25,1564.25,1540.38,6356.17010245,9871850.2064984183
2,09/04/2022,1564.25,1560.56,1583.31,1544.48,10770.05363058,16817784.2976321569
1,09/04/2022,1560.55,1566.99,1576,1555.66,6170.06927475,9669205.1815471198
0,09/04/2022,1566.99,1578.81,1582.19,1563.2,7167.04662426,11268864.2394588007
5,09/05/2022,1578.8,1575.49,1592.98,1568.7,7398.2161842,11673520.1064915395
4,09/05/2022,1575.71,1562.45,1580.27,1556.36,6048.75278688,9472261.5400771868
3,09/05/2022,1562.61,1566.86,1569,1557.39,4792.992509,7495422.2745568973
2,09/05/2022,1566.87,1600.6,1605.99,1562.4,10814.51565753,17154679.1495499297
1,09/05/2022,1600.6,1586.54,1610.11,1576.41,11238.67987112,17891567.2740205901
0,09/05/2022,1585.87,1617.38,1631.19,1585.33,12120.09172778,19456315.3510667619
5,09/06/2022,1617.4,1639.91,1676,1615.09,21692.39251093,35724129.9276435549
4,09/06/2022,1640.41,1658.4,1678.06,1637.21,15559.5370679,25792093.6180885702
3,09/06/2022,1658.78,1668.28,1677.83,1646.41,10730.57416803,17832285.9581354261
2,09/06/2022,1668.29,1669.82,1687.4,1635.63,24083.00324137,40019224.0127853187
1,09/06/2022,1670.06,1576.88,1674.7,1560,40119.49233249,64246864.3190998214
0,09/06/2022,1576.46,1559.28,1589,1554.49,14550.42575039,22885394.3495160538
5,09/07/2022,1559.27,1510.47,1568.13,1490.9,24029.60940727,36547034.4972795586
4,09/07/2022,1510.45,1518.62,1527.4,1499.48,11765.75293736,17807858.1599141897
3,09/07/2022,1518.2,1513.71,1524.69,1504.27,6879.66624633,10429745.9926064777
2,09/07/2022,1513.7,1544.02,1550.94,1500,20762.55367615,31851937.5483247426
1,09/07/2022,1544.03,1570.22,1581.5,1536.25,19950.39722848,31216271.2126996411
0,09/07/2022,1570.09,1630.02,1657.63,1569,38200.0532235,62423194.0848950958
5,09/08/2022,1630.12,1629.88,1637.4,1613.51,9529.70090942,15486378.487085189
4,09/08/2022,1629.87,1613.53,1647.59,1595.42,16683.32432789,27098968.8621815527
3,09/08/2022,1613.42,1635.86,1644.47,1606.56,9486.95085518,15420138.9318910479
2,09/08/2022,1635.86,1629.28,1654.91,1598.21,31593.19285305,51452885.5878159346
1,09/08/2022,1629.29,1649.97,1650.4,1608.37,14839.79588072,24154479.0095210137
0,09/08/2022,1650.01,1635.4,1663.02,1625.75,11159.17039041,18293171.1274286309
5,09/09/2022,1635.4,1672.61,1676.42,1630.75,11334.18686294,18714603.3808362668
4,09/09/2022,1672.65,1704.92,1719.6,1669.37,24494.14590514,41608002.020370889
3,09/09/2022,1704.92,1700.51,1716.09,1684.73,19108.68831317,32511567.0325249272
2,09/09/2022,1700.02,1719.5,1748.55,1698.65,26311.08257477,45335684.667927584
1,09/09/2022,1719.69,1720.12,1726.84,1696.22,16231.5148603,27777953.8907849271
0,09/09/2022,1720.39,1718.13,1733.82,1706.9,9322.49814441,16027099.0290767133
5,09/10/2022,1718.5,1733.81,1743.72,1706.32,9966.91334105,17187182.5673948331
4,09/10/2022,1733.8,1711,1745.59,1707.59,8825.64514302,15264774.0495193698
3,09/10/2022,1711.36,1723.74,1728.65,1709.51,3939.40413893,6778454.8579948985
2,09/10/2022,1723.74,1715.89,1734.07,1712.01,6931.17124116,11925445.5085436225
1,09/10/2022,1715.89,1740.73,1744.37,1709.4,10025.87011293,17339472.0152643775
0,09/10/2022,1741.11,1774.11,1789,1728.96,17067.40438303,30112003.5274877426
5,09/11/2022,1774.11,1760.81,1779.05,1756.81,8618.61442535,15238834.9720003237
4,09/11/2022,1760.82,1761.83,1768.67,1743.81,5999.07792288,10541459.659736225
3,09/11/2022,1761.83,1770.05,1780.5,1757.1,5841.82764024,10322092.4493814823
2,09/11/2022,1770.06,1768.63,1779.05,1753.9,8318.05316029,14709315.5425409342
1,09/11/2022,1768.88,1763.49,1790,1756.41,8501.66037984,15064802.3108078905
0,09/11/2022,1763.48,1766.2,1768.18,1721.4,15385.10105063,26911232.9661199311
5,09/12/2022,1766.07,1727.11,1783.33,1712,19272.97478251,33650350.0238355128
4,09/12/2022,1727.01,1758.7,1761.4,1716.84,8361.31022267,14520829.5535147775
3,09/12/2022,1758.7,1748.82,1766,1730,9446.97729033,16518688.0698031025
2,09/12/2022,1748.82,1706.47,1755.16,1696,15822.59350429,27410924.7023247433
1,09/12/2022,1706.47,1726.17,1733.06,1693.29,14965.62323009,25675441.7907283879
0,09/12/2022,1726.17,1716.4,1730.81,1701.61,9847.12457603,16898490.6213613382
5,09/13/2022,1716.41,1715.81,1718.24,1674.93,13585.30938127,23011127.7330336454
4,09/13/2022,1715.66,1715.77,1731.37,1699,13394.26964569,22983874.3062355252
3,09/13/2022,1716.02,1737.47,1746.79,1708.71,11853.14875086,20478289.1507756724
2,09/13/2022,1737.48,1593.95,1760,1575.48,63942.28902415,104615474.2853821091
1,09/13/2022,1593.86,1605.18,1631.66,1570,24956.94061368,39954956.049601969
0,09/13/2022,1605.01,1574.21,1624.49,1561.28,17435.62926471,27761054.4985379922
5,09/14/2022,1574.21,1602.79,1611.69,1552.2,16338.34603259,25870575.4919234473
4,09/14/2022,1602.79,1611.88,1623.61,1596.41,10637.06340218,17156620.2473399138
3,09/14/2022,1611.87,1595.48,1611.98,1583.22,9867.52888844,15771854.6026428415
2,09/14/2022,1595.17,1595.26,1613.39,1585.7,15550.84167411,24876811.2732072375
1,09/14/2022,1595.48,1599.58,1603.26,1559,16248.45981562,25760177.902159162
0,09/14/2022,1599.58,1638.1,1646.87,1592.31,13049.96226742,21129147.3029202606
5,09/15/2022,1637.75,1604.13,1654.35,1583.51,21354.60334443,34476200.5916543825
4,09/15/2022,1604.13,1639.38,1654.67,1570.7,32210.41734987,51740609.4415640593
3,09/15/2022,1639.19,1591.5,1639.19,1574.3,14447.26559796,23104076.9937867513
2,09/15/2022,1591.52,1492.92,1600.09,1457.68,32783.81733555,49797692.5763593757
1,09/15/2022,1492.92,1497.47,1518.79,1482.9,18805.01445985,28225961.9474448874
0,09/15/2022,1497.47,1472.73,1509.53,1458.8,15367.72971549,22744420.5386932817
5,09/16/2022,1473.13,1473.32,1483.2,1445.38,17177.46591083,25214680.6933994827
4,09/16/2022,1473.32,1471.46,1480.1,1467.2,9199.19268138,13557603.6816225338
3,09/16/2022,1471.46,1478.43,1482.29,1441.56,16300.06163843,23862303.0880619456
2,09/16/2022,1478.57,1452.36,1478.97,1423.02,31840.93806989,46176089.6245018336
1,09/16/2022,1452.35,1427.5,1452.35,1404.97,28073.72556435,39998405.3958283859
0,09/16/2022,1427.47,1434.13,1447.94,1423.33,12794.85934979,18365435.0804792766
5,09/17/2022,1433.9,1440.45,1456.58,1430.77,8999.03855049,12988805.8818928798
4,09/17/2022,1440.45,1432.36,1447.64,1425,8114.58275545,11635819.4999990249
3,09/17/2022,1432.37,1419.54,1435.16,1416.41,9860.80551184,14062266.8078668748
2,09/17/2022,1419.54,1444.07,1450.49,1409.54,11521.19199802,16480720.9814804429
1,09/17/2022,1444.07,1464.55,1476.12,1442.17,14609.15553552,21401319.7009839295
0,09/17/2022,1464.75,1468.59,1473.3,1446.53,7614.10681581,11126814.2803211201
5,09/18/2022,1468.59,1451.51,1469.71,1445.07,7126.30536292,10355400.5610671834
4,09/18/2022,1451.59,1453.63,1460.09,1448.75,3285.80793899,4779781.4477781191
3,09/18/2022,1453.72,1434.01,1459.2,1417.01,11481.44296354,16461168.8770248745
2,09/18/2022,1434.01,1417.47,1439.8,1410,13268.50464805,18888891.0129709816
1,09/18/2022,1417.46,1380.96,1424.59,1366.89,32530.41636096,45224164.5790476795
0,09/18/2022,1380.97,1334.6,1381.72,1325.39,25084.45251782,33725141.0378760884
5,09/19/2022,1334.6,1294.43,1354.38,1287.58,23052.35371455,30291759.6078391854
4,09/19/2022,1294.41,1302.18,1313.49,1280.11,21125.86869839,27434145.3169115194
3,09/19/2022,1302.21,1307.69,1321.01,1289.37,15028.66422285,19619850.4429399108
2,09/19/2022,1307.7,1341.51,1372,1306.6,29295.42239501,39272601.4180349279
1,09/19/2022,1341.55,1362.39,1367.33,1321.8,20896.5171962,28061647.2809519136
0,09/19/2022,1362.39,1376.05,1392.89,1356.3,20077.10299489,27631911.3387938671
5,09/20/2022,1376.04,1354.57,1385.19,1342.2,17460.17894974,23787502.010306946
4,09/20/2022,1354.87,1355.96,1369.61,1352,5371.44805969,7293605.564138137
3,09/20/2022,1358.58,1356.07,1366.84,1345.23,8946.22435757,12134852.2080935947
2,09/20/2022,1356.07,1377.18,1381.39,1329.55,19883.98626546,26829959.3990657536
1,09/20/2022,1377.19,1351.99,1384.95,1331.5,18854.18172018,25471816.896017367
0,09/20/2022,1351.64,1323.27,1356.34,1312.82,12898.83536454,17156424.792600776
5,09/21/2022,1323.01,1337.48,1345.32,1317.5,7987.10038525,10652622.2726866275
4,09/21/2022,1337.16,1332.21,1344.84,1316,8368.1373071,11132591.919910279
3,09/21/2022,1331.9,1350.65,1353.79,1323.11,7904.4549184,10584554.4386756952
2,09/21/2022,1350.65,1343,1360.79,1333.71,12996.48477896,17536814.6358335348
1,09/21/2022,1343,1323.64,1409.77,1301,79095.06871617,106850178.118979142
0,09/21/2022,1323.64,1245.86,1327.2,1218.59,44504.68291625,56196105.0700209514
5,09/22/2022,1245.84,1262.71,1271.29,1237.21,21459.9682527,26914508.938773026
