date,open,high,low,close,volume
2022-06-19,1055.3,1068.2,1027.7,1033.2,836.5120397
2022-06-19,1033.8,1046.5,1019.5,1021.9,363.8588315
2022-06-19,1022.7,1040.1,1020.3,1037.3,158.8906911
2022-06-19,1036.5,1079.1,1028.1,1071.4,733.2758098
2022-06-19,1071.3,1074.3,1047.3,1053.4,264.9897652
2022-06-19,1053.2,1055.6,1043.4,1048,79.58658411
2022-06-19,1048.1,1115.6,1046,1110.3,1000.966511
2022-06-19,1110.2,1129.3,1090.4,1099.9,4443.577091
2022-06-19,1099.6,1160.8,1098.9,1141.2,1925.068317
2022-06-19,1140.4,1142.8,1125.6,1132.3,235.6470689
2022-06-19,1133,1149.2,1126.5,1140.7,218.2990782
2022-06-19,1141.5,1142.1,1119,1128.8,186.5162414
2022-06-20,1128,1131.3,1084.3,1088.6,327.640123
2022-06-20,1088,1093.3,1066.7,1076.8,347.8051668
2022-06-20,1075.5,1093,1053.4,1075.7,316.9446635
2022-06-20,1075.7,1091.5,1067,1080.1,254.7411159
2022-06-20,1079.6,1092.2,1068.7,1069.9,101.2627961
2022-06-20,1068.7,1081.4,1060.9,1080.4,95.7013859
2022-06-20,1080.6,1092.2,1070.5,1085.2,175.1316358
2022-06-20,1085.3,1086.9,1067.3,1080.2,205.2159963
2022-06-20,1079.1,1131.1,1077.6,1126.5,1692.780159
2022-06-20,1125.8,1137.6,1118.5,1123.9,1177.178883
2022-06-20,1123.3,1171,1118,1160.5,1213.529464
2022-06-20,1161.6,1166.7,1146.3,1153.4,422.4666266
2022-06-20,1152.8,1152.8,1122,1131.4,833.5459502
2022-06-20,1131,1139.3,1107.6,1117.6,805.6025189
2022-06-20,1116.8,1144,1116.1,1140.8,302.971052
2022-06-20,1141.2,1152.7,1120.9,1134.4,631.9967758
2022-06-20,1134.3,1136.3,1103.7,1110.2,611.3161051
2022-06-20,1107.9,1119.9,1094.6,1097.5,663.6631234
2022-06-20,1097.4,1103.8,1083.8,1101.8,564.8265575
2022-06-20,1101.8,1110.8,1088.7,1107,329.143798
2022-06-20,1107.3,1128,1101.5,1121.2,362.4704881
2022-06-20,1121.2,1125.6,1099.5,1102.9,276.723815
2022-06-20,1103.7,1110.3,1091.3,1108.1,154.9327545
2022-06-20,1107.8,1137.8,1102.5,1128.9,390.4070893
2022-06-21,1128.9,1133,1110.2,1130,399.1701002
2022-06-21,1130.8,1143.4,1120.9,1132.8,438.6556697
2022-06-21,1131.8,1133.8,1114.7,1120.4,136.7317818
2022-06-21,1120.5,1132.8,1114.5,1131.5,213.5085972
2022-06-21,1129.8,1137.4,1118.2,1129.9,82.26054903
2022-06-21,1131.5,1159.2,1131.5,1150.8,477.9075762
2022-06-21,1151.2,1164.2,1151.2,1160.6,298.1823276
2022-06-21,1160.2,1161.6,1141.1,1148.5,942.090092
2022-06-21,1148.5,1177.2,1140.5,1166.4,928.1029041
2022-06-21,1166.4,1171.9,1156.3,1158.3,185.4788113
2022-06-21,1157.6,1163.2,1150.6,1161.6,72.03853841
2022-06-21,1162.1,1165.8,1137.2,1143.5,325.4983806
2022-06-21,1141.6,1152.9,1136.3,1148,781.4249848
2022-06-21,1147.6,1187.9,1141.7,1185.2,1543.006993
2022-06-21,1185.9,1193.4,1176,1182.5,535.7078621
2022-06-21,1182.7,1182.7,1166.5,1168.4,569.1790605
2022-06-21,1168,1174.8,1163.6,1167.2,111.353513
2022-06-21,1167.7,1171.6,1148.7,1151.9,465.0018188
2022-06-21,1151.1,1151.8,1142.9,1143.5,272.9768028
2022-06-21,1143,1154,1122.7,1124.1,1021.835723
