date,open,high,low,close,volume
2023-01-01,1197.6,1197.6,1193.9,1195.2,40.61649387
2023-01-01,1195.2,1195.8,1194.4,1194.6,0.32164237
2023-01-01,1194.7,1197.1,1194.1,1196.7,14.35850604
2023-01-01,1197,1198.4,1195.9,1197.4,17.75645185
2023-01-01,1197.4,1202.9,1197.4,1200.7,79.54932641
2023-01-01,1200.7,1202.9,1200.7,1200.9,17.83891086
2023-01-01,1200.9,1204.1,1200.9,1202,33.89393028
2023-01-01,1201.9,1204.2,1201.4,1201.4,13.17349644
2023-01-01,1201.4,1203.3,1200.5,1202.8,13.31072695
2023-01-01,1203,1203.2,1200.3,1200.9,10.62185536
2023-01-01,1201,1202.3,1199.4,1200.6,52.65738575
2023-01-02,1200.6,1201.1,1197.5,1198.2,31.6311606
2023-01-02,1198.2,1198.2,1192.9,1195.1,148.8469993
2023-01-02,1195,1197.3,1194.7,1197,33.14852947
2023-01-02,1196.9,1203.7,1196.8,1201.7,39.0809759
2023-01-02,1202.1,1202.8,1199.9,1201.8,87.32543589
2023-01-02,1202.2,1203,1200.3,1202.3,82.2176758
2023-01-02,1202.4,1203.9,1200.7,1201.5,103.661596
2023-01-02,1201.8,1220.5,1201.4,1213.2,171.63793
2023-01-02,1213,1216.8,1212.9,1215.7,103.3416643
2023-01-02,1215.8,1219.5,1215.8,1217.5,25.65054731
2023-01-02,1217.5,1224,1217,1217.6,276.0618126
2023-01-02,1217.6,1217.8,1214.1,1217.5,67.80057088
2023-01-02,1217.5,1218.4,1216.5,1216.5,33.57018082
2023-01-02,1216.7,1216.9,1214.2,1215.1,67.11998731
2023-01-02,1215.1,1218.2,1215.1,1216.8,165.1286479
2023-01-02,1216.7,1220.7,1216,1219,190.5822112
2023-01-02,1219,1219.6,1216.4,1216.4,467.9601943
2023-01-02,1216.7,1217.6,1216.1,1217,47.76575183
2023-01-02,1217.3,1219.3,1216.9,1218.1,23.63203451
2023-01-02,1218.3,1219.2,1217.5,1219,53.89014937
2023-01-02,1219.2,1219.2,1216.8,1218.5,2.92078513
2023-01-02,1218.6,1223.2,1218.1,1219.9,46.84734867
2023-01-02,1220.1,1220.3,1211.4,1215.2,57.89238548
2023-01-02,1215.2,1217.2,1213.3,1213.9,26.12759915
2023-01-03,1214.2,1216.8,1213,1215.8,5.37499755
2023-01-03,1215.6,1216,1211.5,1214.5,6.04021652
2023-01-03,1213.3,1215.5,1213.2,1214.3,1.63400766
2023-01-03,1214.3,1216.5,1213.2,1216.2,41.98857794
2023-01-03,1215.9,1216.1,1213.4,1213.6,27.58709739
2023-01-03,1213.9,1218.1,1213.6,1218.1,76.6848636
2023-01-03,1218.1,1220.1,1216.7,1216.8,85.90074133
2023-01-03,1217.3,1217.5,1215.6,1217,55.48517112
2023-01-03,1217,1217.5,1214.2,1215.9,67.22112022
2023-01-03,1216.1,1218.8,1215.8,1217.7,65.34755162
2023-01-03,1217.9,1218.7,1215.7,1215.9,74.88371977
2023-01-03,1216.1,1217.3,1214.6,1215.1,150.948662
2023-01-03,1215,1216.8,1214.8,1215.7,66.20243839
2023-01-03,1215.8,1217.6,1215.4,1216.7,56.20787968
2023-01-03,1216.7,1219.4,1205.9,1210.9,175.4943204
