,timestamp,open,close,high,low,tx amt,tx vol
3,01/05/2022,3816.2,3792.08,3847.22,3781.58,12965.17178407,49483337.434938046
2,01/05/2022,3792.09,3821.08,3833.85,3761.25,13194.69191974,50134031.9473795797
1,01/05/2022,3821.09,3653.67,3823.86,3644.8,29560.20990513,110364659.5138519305
0,01/05/2022,3653.68,3539.99,3669.7,3401.36,43584.04528905,155111040.6367258104
5,01/06/2022,3539.99,3447.36,3550.82,3445.82,19584.89524876,68779625.7681129891
4,01/06/2022,3447.45,3453.52,3480.27,3406.53,18606.91435757,64161539.7623807517
3,01/06/2022,3453.53,3349.54,3455.84,3296.13,19736.54329012,66375432.0888915057
2,01/06/2022,3349.53,3396.7,3428.04,3318.21,18406.98035075,62205437.0227385965
1,01/06/2022,3396.7,3447.38,3461.39,3382.87,15640.21075491,53590114.2925954901
0,01/06/2022,3447.39,3406.6,3458.49,3405.96,11066.9447383,37956667.316258063
5,01/07/2022,3406.6,3238.17,3416.2,3225.69,20980.82979515,69941380.8267623481
4,01/07/2022,3238.77,3201.56,3251.06,3114.6,32601.16940954,104085202.7966305512
3,01/07/2022,3202.14,3225.56,3291.33,3188.75,17148.23360065,55572759.1987028197
2,01/07/2022,3225.56,3132.34,3267.7,3060.85,24929.61930337,79338703.2646551125
1,01/07/2022,3131.09,3197.17,3222.78,3091.26,23671.66606174,75149968.6333590077
0,01/07/2022,3197.74,3197.87,3225.88,3165.1,10403.73686599,33308664.9259812768
5,01/08/2022,3197.87,3203.71,3255.5,3180,11405.9664649,36636448.397017962
4,01/08/2022,3203.71,3215.98,3229.52,3192,7559.2702139,24290201.7314502882
3,01/08/2022,3215.97,3219.75,3247.5,3205.96,7786.31454644,25102560.385007648
2,01/08/2022,3219.76,3160.59,3230.23,3145.61,13911.77957209,44281827.3480934937
1,01/08/2022,3160.59,3028.96,3180.35,2998.49,36753.22007172,112860420.9396415293
0,01/08/2022,3027.88,3081.05,3133.56,3003.31,24700.49779269,75787929.6069728863
5,01/09/2022,3081.05,3120.4,3153.92,3057.83,14823.29628273,46171093.9528491353
4,01/09/2022,3120.4,3127.25,3155.2,3113.7,9077.55568434,28437927.8504116253
3,01/09/2022,3126.98,3129.89,3139.3,3084.5,10341.13806889,32166023.2735965244
2,01/09/2022,3128.86,3098.59,3135.36,3071.49,11919.59394822,36943433.6235479388
1,01/09/2022,3097.92,3203.61,3209.4,3092.72,20176.89275901,63838722.5510803481
0,01/09/2022,3203.76,3151.57,3210.8,3144.61,14189.86854473,45158962.7202783488
5,01/10/2022,3152.15,3155.01,3170.89,3111.8,14342.60982457,45167376.5978407594
4,01/10/2022,3155.01,3162.87,3181.45,3151.71,11752.81619753,37234104.6802582433
3,01/10/2022,3163.23,3104.94,3169.69,3094.73,10410.43530029,32638059.7036369561
2,01/10/2022,3104.93,3005.3,3110.57,2928.76,36146.31477024,108682423.0616764907
1,01/10/2022,3005.3,3029.69,3097.52,2968.61,22794.37907295,69208140.0006480794
0,01/10/2022,3029.7,3082.72,3096.31,3020,10253.94084418,31439770.9230583974
5,01/11/2022,3083.02,3120.21,3128.1,3052.31,11393.72874581,35271158.3090199273
4,01/11/2022,3120.21,3128.49,3135.12,3097.19,9032.93121749,28125811.1405292298
3,01/11/2022,3128.5,3111.68,3145.4,3088.58,14868.83704114,46352262.5522924769
2,01/11/2022,3111.01,3133.78,3157.12,3073.66,18387.72735554,57348963.0393224956
1,01/11/2022,3133.79,3237.59,3264.65,3130.18,31760.66923653,102297421.8098030361
0,01/11/2022,3237.6,3240.17,3248.78,3223.51,11034.76710906,35725293.3733580834
5,01/12/2022,3240.18,3234.77,3259.59,3217.4,14350.73870734,46431573.2720336776
4,01/12/2022,3234.78,3217.86,3261,3205.69,13052.55460679,42159662.7084197373
3,01/12/2022,3217.55,3272.83,3294.79,3215.53,16667.73957352,54251100.5958580602
2,01/12/2022,3272.84,3361.05,3387.79,3269.31,29104.8534652,97356450.2096855336
1,01/12/2022,3361.05,3382.26,3392.82,3335.6,17209.58913894,58012680.4350834707
0,01/12/2022,3382.28,3372.14,3411.68,3356,14257.92737699,48148520.7452394389
5,01/13/2022,3372.14,3337.84,3384.79,3315,13845.63200915,46348214.1659545039
4,01/13/2022,3337.84,3340.38,3352.44,3325,9540.18660815,31870516.6265009207
3,01/13/2022,3340.38,3334.54,3378.8,3330.01,10982.7646259,36850737.3553816795
2,01/13/2022,3334.21,3300.84,3410.94,3265.92,19991.37854902,66673988.4752069644
1,01/13/2022,3301.23,3271.77,3318.44,3246.85,20436.21168422,67037202.5790938837
0,01/13/2022,3271.77,3241.02,3278,3232.86,10130.74941102,32989112.6163001526
5,01/14/2022,3240.9,3266.84,3275,3223.11,12435.30250256,40506591.7283817078
4,01/14/2022,3266.87,3268.78,3312.82,3264.25,9568.46624855,31482604.4611683642
3,01/14/2022,3268.79,3202.33,3274.76,3194.99,14575.95348692,47235114.7513435439
2,01/14/2022,3202.34,3278.85,3300.47,3186.19,19955.34760698,64782791.7528342804
1,01/14/2022,3278.72,3308.86,3325.79,3259.3,11279.51633244,37099017.5621538756
0,01/14/2022,3308.02,3308.17,3342.83,3293.18,9967.83884647,33017467.9554410587
5,01/15/2022,3308.17,3307.87,3326.67,3295.61,6753.70952107,22370301.0639007167
4,01/15/2022,3307.88,3315.19,3321.19,3294.22,5519.78710228,18262015.99453331
3,01/15/2022,3315.2,3318.47,3343.79,3310.34,5694.24038582,18918436.2677006029
2,01/15/2022,3318.47,3362.89,3370,3261.6,14172.40461103,46982401.3240544183
1,01/15/2022,3362.89,3350.01,3372.91,3340,7793.70299267,26134776.1681584791
0,01/15/2022,3350.02,3325.64,3370.4,3324.49,9823.97960006,32848613.767619971
5,01/16/2022,3325.64,3314.3,3337.39,3295.53,6950.36744441,23062365.8586044351
4,01/16/2022,3314.3,3332.7,3339.57,3305.03,6232.8435445,20703471.0372057172
3,01/16/2022,3332.38,3312.8,3337.96,3285.67,7752.72384028,25704526.9833526517
2,01/16/2022,3312.46,3352.96,3362.56,3273.91,9745.26268967,32414646.0226470747
1,01/16/2022,3353.48,3321.32,3393.19,3313,6890.52300164,23115847.0095843716
0,01/16/2022,3321.33,3347.28,3362.47,3310.83,5464.71540613,18258570.4674954039
5,01/17/2022,3347.28,3258.65,3357.83,3256.81,10206.00951691,33808015.1029839707
4,01/17/2022,3258.43,3270.9,3300.27,3236.91,10603.8654866,34648972.0371327574
3,01/17/2022,3270.9,3256.34,3281.49,3250.65,7375.37729681,24098108.0021713165
2,01/17/2022,3256.32,3236.48,3281.24,3217.8,11621.68112982,37813294.8734643149
1,01/17/2022,3236.78,3219.2,3246.77,3181.35,15292.12254374,49108345.3513342245
0,01/17/2022,3219.68,3210.25,3224.94,3141.65,13618.96330735,43422437.7956688725
5,01/18/2022,3210.25,3182.42,3243.6,3175.45,11597.68148387,37278553.6425524674
4,01/18/2022,3182.42,3187.65,3206.36,3163.38,8717.62809103,27737935.0227538533
3,01/18/2022,3187.65,3171.15,3192.45,3128.66,11534.03349527,36472184.7333475403
2,01/18/2022,3171.15,3116.04,3181.1,3100,16334.91359248,51174201.0042350758
1,01/18/2022,3116.51,3127.63,3140.84,3082.98,17561.08212734,54679770.6137871502
0,01/18/2022,3127.63,3160.2,3192.76,3101.19,12271.39001756,38655485.9751537115
5,01/19/2022,3160.2,3099.25,3174.89,3087.55,11018.75964477,34606581.6191354943
4,01/19/2022,3099.55,3061.96,3114.32,3048,9191.94145199,28354628.3739904514
3,01/19/2022,3062.35,3117.07,3130.15,3046.63,12522.32062175,38611978.9316767671
2,01/19/2022,3117.08,3123.27,3161.23,3110.6,13410.04203472,42019890.0716370773
1,01/19/2022,3123.27,3129.41,3158.57,3082.01,15662.04751737,48887682.7329996538
0,01/19/2022,3128.24,3084.76,3138.35,3082.01,10138.55934951,31591220.100809424
5,01/20/2022,3084.47,3125.15,3130.87,3083.68,6918.04409961,21532735.4601345926
4,01/20/2022,3125.01,3137.92,3152.82,3113.5,6412.31234817,20099346.638667782
3,01/20/2022,3137.93,3152.11,3154.79,3116.9,6200.94088155,19463037.0235253743
2,01/20/2022,3152.11,3260.34,3268.9,3128,17073.31673873,54740993.5967202748
1,01/20/2022,3261.19,3215.74,3275.01,3204,14681.28657871,47495185.2906443052
0,01/20/2022,3215.74,3000.95,3219.04,2986.97,29653.00855334,91649318.504055032
5,01/21/2022,3000.41,2836.83,3037.11,2809.5,36039.52351106,105506618.6163868551
4,01/21/2022,2837.08,2882.48,2896.99,2835,16557.12706204,47362405.2079888309
3,01/21/2022,2882.48,2847.4,2899.3,2835.11,12838.08419094,36929851.4848759761
2,01/21/2022,2847.54,2831.26,2854.39,2731.44,30748.91096708,85975110.7886807301
1,01/21/2022,2831.28,2741.43,2861.93,2739.05,21264.28838109,59369373.9610772189
0,01/21/2022,2741.42,2567.52,2763.5,2461,62975.99932735,164615306.5549482555
5,01/22/2022,2567.98,2566.55,2624.97,2541.2,23133.76065843,59910170.9106449652
4,01/22/2022,2567.42,2463.24,2577.54,2424.63,28733.62778738,72116596.8305397537
3,01/22/2022,2463.23,2430.34,2504.79,2300,38919.72794397,94126450.6265702884
2,01/22/2022,2430.34,2386.79,2518.07,2380,27210.53807705,66611935.3818288743
1,01/22/2022,2386.4,2337.74,2474,2319.3,35903.42009325,85908851.4809584261
0,01/22/2022,2337.55,2411.56,2470,2318.91,22476.8718474,54158494.6847809783
5,01/23/2022,2412.05,2417.28,2462.79,2386.37,15431.18336369,37408338.1352062236
4,01/23/2022,2417.28,2488.14,2502.15,2404.81,16449.15565527,40440898.1797597982
3,01/23/2022,2488.22,2498.66,2551.6,2478.1,16860.44867438,42423966.3518601609
2,01/23/2022,2498.89,2432.9,2551.7,2405.5,29729.74345014,73561882.4875507966
1,01/23/2022,2432.9,2383.8,2468.8,2376.01,16259.86602281,39364806.3157369453
0,01/23/2022,2383.8,2539.68,2550,2370.94,17917.08152387,44083392.2926694037
5,01/24/2022,2539.68,2459.74,2540.73,2432.01,13911.16428051,34364716.2046964863
4,01/24/2022,2459.45,2385.76,2475.4,2380.34,19527.75826877,47440230.1384174002
3,01/24/2022,2385.76,2238.23,2443.1,2200.14,41400.87692043,95498961.5854062231
2,01/24/2022,2238.31,2275.16,2286.29,2158.04,43906.8696789,97164012.4308768353
1,01/24/2022,2275.16,2379.25,2407.72,2213.26,40640.92181446,94199247.3102023846
0,01/24/2022,2379.55,2440.38,2480,2368.69,22069.73835004,53671273.275583631
5,01/25/2022,2440.01,2415.81,2442.44,2377.6,13709.96069365,32996485.9161926356
4,01/25/2022,2416.02,2384.22,2421.67,2351.59,10240.93766618,24364672.2266811913
3,01/25/2022,2383.02,2424.05,2453.46,2374.37,13838.33598818,33396156.8401860824
2,01/25/2022,2424.46,2418.93,2468.96,2364.98,24804.39236269,60096718.2899197631
1,01/25/2022,2419.42,2467.23,2506.95,2413.01,23440.79419976,57934438.4468082016
0,01/25/2022,2467.13,2459,2471.51,2404.01,19320.91886567,47157851.2525562558
5,01/26/2022,2459,2476.5,2485.29,2414.35,13896.88554887,34018353.311686466
4,01/26/2022,2476.71,2462.67,2505.6,2445.56,13442.68044112,33250808.8799252199
3,01/26/2022,2462.45,2546.5,2547.88,2461.6,20344.11635489,50941300.317502766
2,01/26/2022,2546.51,2605.26,2666.4,2525.34,32993.80395741,86146112.2965705216
1,01/26/2022,2605.26,2573.53,2722.53,2561.85,41975.36035569,110108767.3613396169
0,01/26/2022,2573.54,2462.3,2574.44,2402.47,40209.55395676,99745093.1171108504
5,01/27/2022,2463,2365.15,2494.88,2345.72,33339.84829974,80586802.638560426
4,01/27/2022,2365.15,2403.22,2425.2,2349.15,19582.56594352,46843661.104990697
3,01/27/2022,2403.55,2458.09,2458.28,2385.73,18601.91350189,45218468.8565762526
2,01/27/2022,2457.14,2479.26,2521.38,2443.02,20647.83022938,51241517.5759554125
1,01/27/2022,2480.1,2394.78,2496,2389.55,20595.91504708,50195288.1904664456
0,01/27/2022,2394.77,2424.72,2430.64,2315.59,38827.44473991,92185797.8275390755
5,01/28/2022,2424.73,2446.88,2457.18,2362.57,20856.64858903,50356906.410552753
4,01/28/2022,2447.13,2390.81,2474.37,2390.32,18952.00072172,46204316.2203630869
3,01/28/2022,2390.81,2396.17,2420.99,2370.66,17218.81098045,41152987.4296702467
2,01/28/2022,2396.17,2443.17,2448.4,2358.22,28473.14284325,68474572.8193857915
1,01/28/2022,2443.17,2462.14,2493.34,2426.2,17543.43029918,43231351.9992799918
0,01/28/2022,2462.14,2546.15,2558.4,2459.59,21545.3445704,54324230.5976584957
5,01/29/2022,2546.13,2541.7,2587.1,2518,15107.66951491,38516667.8510261587
4,01/29/2022,2541.7,2568.13,2570.17,2523.56,8147.60834501,20727399.7949611215
3,01/29/2022,2568.13,2554.99,2577.34,2535.5,6472.13684227,16516954.2160810318
2,01/29/2022,2554.99,2544.21,2608.31,2525.2,17071.83198239,43850366.185799046
1,01/29/2022,2543.29,2590.43,2612.48,2526.29,9954.95089733,25632819.6138035168
0,01/29/2022,2590.43,2601.99,2636.75,2580.39,12534.05589319,32695737.8113532831
5,01/30/2022,2601.78,2570.48,2615.3,2550.4,11374.64435034,29372852.0934557685
4,01/30/2022,2570.24,2619.1,2633,2567.76,7853.09987547,20441387.6298981107
3,01/30/2022,2619.1,2626.51,2639.7,2598.42,7901.95594179,20660964.0160214475
2,01/30/2022,2626.22,2617.46,2638.59,2584.4,10340.03343464,26977219.7318375505
1,01/30/2022,2617.48,2560.57,2625.24,2552.61,11472.04579625,29706683.0745183453
0,01/30/2022,2560.56,2601.24,2630.29,2542.06,14549.80096823,37572473.2895496927
5,01/31/2022,2601.24,2512.4,2607.82,2489.57,16971.20243867,43063255.3013128199
4,01/31/2022,2512.41,2528.98,2528.98,2476.44,7813.13536467,19583316.1745434206
3,01/31/2022,2529,2558.49,2569.02,2518.12,8311.69710574,21104229.6282817758
2,01/31/2022,2558.49,2620.74,2635.19,2518.38,22076.43535837,56822517.8451891357
1,01/31/2022,2621,2672.38,2706.27,2614.36,24976.89466283,66767403.2814911706
0,01/31/2022,2672.39,2686.71,2706.01,2662.5,13680.11676526,36722733.7510218921
5,02/01/2022,2686.94,2751.44,2757.78,2674.47,16894.58931195,45777256.6462476895
4,02/01/2022,2751.44,2736.68,2766.95,2718.72,11577.56031707,31699528.5057116769
3,02/01/2022,2737.09,2761.74,2797,2719.8,13060.47603137,35992066.0844351582
2,02/01/2022,2761.18,2768.69,2810.6,2732.1,19641.10182536,54496742.9019287838
1,02/01/2022,2768.89,2750.25,2813.82,2746.62,14709.36366245,40847968.1863020165
0,02/01/2022,2750.25,2787.52,2804,2749.97,14683.60051613,40910465.8627389234
5,02/02/2022,2787.41,2781.3,2803,2741.4,12413.42600288,34394567.4972618637
4,02/02/2022,2781.31,2750.03,2781.36,2741.76,10241.09536172,28250360.2557023985
3,02/02/2022,2750.37,2767.28,2776.12,2741.16,6899.74879815,19059537.4604359558
2,02/02/2022,2767.36,2663.63,2810.57,2653.39,29369.59327867,80312768.8202814793
1,02/02/2022,2663.47,2706.69,2719.61,2637.72,20947.91208336,56017795.1681148781
0,02/02/2022,2706.68,2679.78,2734.52,2613.43,30325.77933662,81197123.6605237994
5,02/03/2022,2680.39,2657.44,2724.16,2651.31,15763.47945639,42394228.0220849027
4,02/03/2022,2657.44,2670.5,2677.18,2637.95,10071.88563345,26773127.5096009456
3,02/03/2022,2670.46,2622,2684.8,2583.7,15633.96983592,41041502.1029140704
2,02/03/2022,2622.89,2641.04,2649.04,2575.61,18317.83992685,47957134.9313189489
1,02/03/2022,2641.03,2598.62,2661.28,2591.14,15573.27050168,40809095.2758697919
0,02/03/2022,2598.48,2696.71,2699.63,2576,21844.54133136,57531989.7862250919
5,02/04/2022,2696.34,2683.09,2698.4,2670.8,9592.71371408,25772209.5511590403
4,02/04/2022,2683.09,2803.83,2810,2675.93,21321.70253795,58900035.0571344208
3,02/04/2022,2803.84,2827.9,2868.31,2803.66,16601.65217921,47082498.090706056
2,02/04/2022,2827.91,2872.33,2926.85,2762.5,40214.65765633,113902944.290837507
1,02/04/2022,2872.04,2958.67,2969.13,2868.16,26752.39556376,78560818.8208668768
0,02/04/2022,2958.67,2995.87,2998.8,2928.62,17575.23606656,52042493.1449690052
5,02/05/2022,2995.87,2997.49,3021.67,2957.77,16098.69706347,48060980.1385120207
4,02/05/2022,2997.49,3001.48,3036.97,2989.58,12141.12475073,36623611.8041423506
3,02/05/2022,3001.49,3011.47,3034.78,2988,9630.0058155,29016950.5830297382
2,02/05/2022,3011.49,3051.71,3065.22,2998.85,13729.64708009,41614288.7886914433
1,02/05/2022,3051.41,3011.14,3055.75,2959.99,17672.00772941,53132367.0798242315
0,02/05/2022,3011.14,3013.39,3036.54,2993.73,6327.66106074,19089607.2927646991
5,02/06/2022,3012.74,3008.93,3034.19,3007.85,4459.18727313,13481280.1934874328
4,02/06/2022,3008.47,3010.6,3021.83,2989.71,6500.12226439,19549256.0494838437
3,02/06/2022,3009.96,3006.21,3022.09,2998.01,4881.45810014,14688302.6965739361
2,02/06/2022,3006.21,2991.35,3046.65,2946.4,19368.03584622,57961144.0489974575
1,02/06/2022,2991.84,3001.64,3011.01,2978.57,6993.99781886,20956342.4342315092
0,02/06/2022,3001.81,3055.97,3077.7,2975.45,15680.88337308,47391050.8641892486
5,02/07/2022,3055.98,3067.75,3073.41,2993.17,22692.32462893,68829933.9038443688
4,02/07/2022,3067.75,3079.44,3111,3055.2,15759.92347597,48616382.5116607751
3,02/07/2022,3079.44,3067.93,3085.93,3050,11191.31538507,34337364.6900111138
2,02/07/2022,3068,3123.73,3128.83,3054.9,22993.33877478,71285942.8454443273
1,02/07/2022,3122.87,3166.75,3187.2,3106.51,25298.15922955,79582086.7693772454
0,02/07/2022,3166.75,3139.76,3184,3128.81,14939.3323143,47089021.1716990053
5,02/08/2022,3139.76,3145.92,3156.35,3112.05,12400.58343512,38928628.7014629101
4,02/08/2022,3145.92,3173.48,3233.51,3141.77,23557.96036577,74942578.8574634514
3,02/08/2022,3173.49,3104.82,3178.24,3073.1,23915.20417036,74353167.2807642331
2,02/08/2022,3104.82,3076.34,3104.82,3020,26642.73739783,81768385.5681394802
1,02/08/2022,3076.35,3052.24,3084.66,3025.71,20322.11377647,62046125.201379283
0,02/08/2022,3052.24,3116.6,3137.9,3047.23,22878.23200089,71069352.5431966463
5,02/09/2022,3116.8,3076.01,3136.39,3061.3,14323.3235616,44317433.4362967483
4,02/09/2022,3076.02,3105.68,3112.8,3055.16,10679.12339208,32963336.8105292509
3,02/09/2022,3105.91,3152.74,3157.88,3068.69,11201.36016859,34916343.5307422173
2,02/09/2022,3152.49,3179.22,3216.28,3139.58,18292.31522665,58245367.4571333516
1,02/09/2022,3178.68,3246.99,3257.3,3163.51,17159.99368842,55200013.9245739093
0,02/09/2022,3246.99,3243.58,3270.63,3231.15,15225.6853894,49444683.3509303563
5,02/10/2022,3243.59,3178.77,3248.2,3170.67,12710.84072737,40774807.4934693235
4,02/10/2022,3178.77,3189.83,3195.37,3156.93,8314.70355416,26405745.4515023155
3,02/10/2022,3189.84,3248.28,3284,3184.37,17131.4780339,55391380.8522719352
2,02/10/2022,3248.27,3209.74,3265,3083.56,46141.72863487,146879642.9720855551
1,02/10/2022,3209.74,3121.38,3247,3115.66,23711.70372035,75592862.2024930291
0,02/10/2022,3121.5,3072.44,3140.76,3056.72,17411.49201718,54050151.062335651
5,02/11/2022,3072.56,3081.31,3096.9,3000.84,19327.35263439,58934404.5787982272
4,02/11/2022,3081.75,3098.51,3105.69,3041.46,8087.67122605,24831524.0413470759
3,02/11/2022,3098.51,3087.84,3115.8,3062.32,10307.04909773,31912860.212581458
2,02/11/2022,3088.1,3103.43,3139.37,3079.3,17469.85572413,54349685.7015274231
1,02/11/2022,3103.3,2991.59,3113.14,2965.61,24778.26005792,75174983.7992331457
0,02/11/2022,2991.59,2926.93,3001.06,2875,31017.52051977,90688836.1606517921
5,02/12/2022,2926.92,2934.43,2961.77,2910.58,11375.70218919,33401742.9941625203
4,02/12/2022,2935.06,2918.71,2948.84,2881.53,12829.62808076,37411843.2186610319
3,02/12/2022,2918.72,2931.56,2943.59,2876,9629.81943158,28064161.6622578816
2,02/12/2022,2931.28,2880.15,2938,2857,16365.3473627,47260351.8146204233
1,02/12/2022,2880.14,2953.22,2978.68,2864.55,17337.41601704,50936918.5469842387
0,02/12/2022,2953.22,2918.91,2985.6,2865.75,12724.37089684,37146532.1016972811
5,02/13/2022,2918.91,2918.53,2946.7,2897.6,7002.46123964,20468384.6508369863
4,02/13/2022,2918.53,2922.62,2929.55,2899.52,5558.19296536,16209628.028964552
3,02/13/2022,2922.62,2931.7,2944.39,2903.87,6924.55191557,20268188.567301544
2,02/13/2022,2931.7,2919.01,2954.52,2909.5,9210.93985912,27029301.6258446281
1,02/13/2022,2919.32,2856.69,2921.81,2835.28,18038.53005834,51787253.651485028
0,02/13/2022,2856.7,2871.82,2909.03,2847.91,12426.19626573,35844310.7136168688
5,02/14/2022,2871.82,2865.92,2893.19,2830,12395.93763133,35420489.605025381
4,02/14/2022,2865.8,2882.48,2883.59,2844.04,9198.41624659,26340886.2428942953
3,02/14/2022,2882.18,2873.71,2888.76,2846.3,10910.92597483,31294661.6315563074
2,02/14/2022,2874.03,2937.55,2966.24,2856.71,22604.15884936,66169346.2705568237
1,02/14/2022,2937.55,2879.87,2964.76,2857.21,21768.44166989,63477917.8974934868
0,02/14/2022,2879.52,2929.97,2948.88,2866.78,12321.7266185,35865141.8924305889
5,02/15/2022,2929.97,3024.61,3045,2912.81,20849.88052945,62520549.5640226222
4,02/15/2022,3024.61,3049.75,3061.73,3007.04,10620.77757696000000003,32159722.0317503628000905721
3,02/15/2022,3049.76,3094.86,3116.47,3041.11,16623.58773264,51311452.2362101989
2,02/15/2022,3094.86,3122.82,3147.77,3088.64,17228.42091027,53673119.6938614833
1,02/15/2022,3122.82,3109.36,3141.02,3087.3,11629.14649314,36165000.2065990938
0,02/15/2022,3109.35,3183.96,3197.57,3092.11,13562.12996039,42617020.3998326907
5,02/16/2022,3184.19,3140.99,3184.64,3133.06,13173.05773795,41531858.2342312291
4,02/16/2022,3140.98,3149.05,3151.89,3105.36,9050.31581757,28319320.7310423405
3,02/16/2022,3149.05,3136.32,3163.02,3113,8950.48450645,28089564.3185459738
2,02/16/2022,3136.02,3066.17,3144.71,3052,17828.13152215,55035111.9381695014
1,02/16/2022,3066.18,3169.4,3188.65,3037.8,17480.93724056,54416238.8813569823
0,02/16/2022,3169.65,3122.17,3179,3117.5,8971.81539327,28255368.0937051072
5,02/17/2022,3122.44,3083.38,3160.01,3081.53,11828.26354867,36975568.1752816022
4,02/17/2022,3083.39,3109.04,3111.19,3051,12512.22936269,38487319.961179116
3,02/17/2022,3109.04,3065.9,3135.8,3031.83,14571.86111662,44711294.146661755
2,02/17/2022,3065.91,2989.08,3086.68,2961.7,21718.96890936,65449999.9087966906
1,02/17/2022,2989.35,2910.4,3005.18,2881.8,26536.76742123,78107222.9922001626
0,02/17/2022,2910.88,2891.64,2915.55,2852,20386.3002712,58858339.8633938028
5,02/18/2022,2891.74,2907.28,2920.2,2861,13305.96137768,38522344.0277104
4,02/18/2022,2907.28,2904.74,2916.6,2876.72,8740.09869099,25331564.1587041219
3,02/18/2022,2904.82,2877.68,2944.09,2870.32,11286.90875457,32882095.605671647
2,02/18/2022,2878.08,2799.68,2907.52,2783.51,28227.42042717,80353380.099914982
1,02/18/2022,2799.67,2797.2,2826.19,2749.6,29117.35770365,81230847.183360698
0,02/18/2022,2797.65,2779.52,2807.69,2754.24,10429.00499206,29027549.6143942813
5,02/19/2022,2779.53,2805.69,2830.59,2766.6,9550.47544533,26821980.4261190758
4,02/19/2022,2805.84,2811.9,2825.62,2795.72,6659.22037314,18730030.7742858801
3,02/19/2022,2812.16,2722.52,2819.38,2707.4,13353.19666252,36943028.0959331487
2,02/19/2022,2722.63,2745.7,2752.15,2695.3,11767.0449327,32103240.3621840028
1,02/19/2022,2745.7,2744.32,2795.43,2738.38,14239.83417289,39324117.3627258362
0,02/19/2022,2744.32,2763.88,2767.92,2727.53,7416.07429755,20387851.9663264705
5,02/20/2022,2763.88,2713.01,2764.99,2696.72,9308.36910209,25362191.762904767
4,02/20/2022,2713.02,2653.54,2718.07,2621,16598.59583179,44187789.0828608659
3,02/20/2022,2653.54,2642.9,2654.77,2600,11680.292677,30650503.7077001629
2,02/20/2022,2643.2,2652.61,2664,2601.59,13078.56965134,34443052.8369959038
1,02/20/2022,2652.6,2649.42,2675.6,2631.69,10908.12921366,28954717.438161854
0,02/20/2022,2649.47,2621.86,2664.77,2575.76,16565.42513206,43434117.3250095394
5,02/21/2022,2621.85,2710.9,2741.26,2605.29,15689.09226159,42271253.4546457928
4,02/21/2022,2711.08,2747.74,2756.24,2710.18,10921.79600394,29893825.8038844229
3,02/21/2022,2747.73,2627.37,2759.89,2605.25,19150.73333369,51428497.3130913855
2,02/21/2022,2627.02,2722.93,2750.99,2581.71,30733.32394994,81908700.9499801652
1,02/21/2022,2723.42,2653.28,2744.97,2606.24,23325.95752885,62127551.1337170907
0,02/21/2022,2653.28,2568.9,2675.6,2558.5,24659.71172389,64293778.7797964302
5,02/22/2022,2568.9,2518.6,2621.92,2507.05,21394.44479786,54924389.3626522436
