date,open,high,low,close,volume
2022-06-19,1055.3,1068.2,1031.8,1034.8,482.9027151
2022-06-19,1039.1,1044.4,1027.7,1033.2,353.6093246
2022-06-19,1033.8,1043.9,1033,1041.5,72.18961935
2022-06-19,1042.4,1046.5,1019.5,1021.9,291.6692122
2022-06-19,1022.7,1031.8,1020.3,1030.3,89.56419398
2022-06-19,1030.6,1040.1,1030.6,1037.3,69.32649713
2022-06-19,1036.5,1041,1028.1,1035.5,57.7034814
2022-06-19,1037.8,1079.1,1036.8,1071.4,675.5723284
2022-06-19,1071.3,1074.3,1057,1060.6,178.9308041
2022-06-19,1059.3,1066.6,1047.3,1053.4,86.05896108
2022-06-19,1053.2,1055.6,1046.9,1050.4,32.53988668
2022-06-19,1049.7,1052,1043.4,1048,47.04669743
2022-06-19,1048.1,1065.6,1046,1060.9,52.41581762
2022-06-19,1060.7,1115.6,1057.5,1110.3,948.5506939
2022-06-19,1110.2,1129.3,1090.4,1096.2,2122.837723
2022-06-19,1096.2,1110,1093.6,1099.9,2320.739368
2022-06-19,1099.6,1122.3,1098.9,1122.3,574.8346318
2022-06-19,1123.2,1160.8,1123.2,1141.2,1350.233685
2022-06-19,1140.4,1142.8,1128.8,1129.2,129.6123079
2022-06-19,1128.7,1137.4,1125.6,1132.3,106.034761
2022-06-19,1133,1149.2,1126.5,1143.5,146.2580236
2022-06-19,1143.9,1144.9,1133.4,1140.7,72.04105457
2022-06-19,1141.5,1142.1,1120.2,1122.6,114.4904203
2022-06-19,1123,1129.2,1119,1128.8,72.02582104
2022-06-20,1128,1131.3,1102.5,1103.5,152.2696385
2022-06-20,1103.5,1104.9,1084.3,1088.6,175.3704845
2022-06-20,1088,1093.3,1076,1079.9,140.6520881
2022-06-20,1080.4,1082.6,1066.7,1076.8,207.1530786
2022-06-20,1075.5,1093,1057,1057.3,184.6957665
2022-06-20,1058.2,1075.7,1053.4,1075.7,132.248897
2022-06-20,1075.7,1081.4,1067,1080.4,32.72422968
2022-06-20,1080.5,1091.5,1076.9,1080.1,222.0168862
2022-06-20,1079.6,1092.2,1075.6,1092.2,38.53704681
2022-06-20,1089.4,1089.4,1068.7,1069.9,62.72574932
2022-06-20,1068.7,1074.6,1060.9,1065,31.21300291
2022-06-20,1065.6,1081.4,1061.3,1080.4,64.48838299
2022-06-20,1080.6,1092.2,1073.1,1073.7,152.6938911
2022-06-20,1073.1,1085.4,1070.5,1085.2,22.4377447
2022-06-20,1085.3,1086.9,1070.4,1073.6,104.3520463
2022-06-20,1073.5,1080.2,1067.3,1080.2,100.86395
2022-06-20,1079.1,1119.6,1077.6,1116,1056.343475
2022-06-20,1116.3,1131.1,1111.1,1126.5,636.4366842
2022-06-20,1125.8,1137.6,1121.9,1127,749.1272371
2022-06-20,1128,1137.3,1118.5,1123.9,428.0516463
2022-06-20,1123.3,1131.5,1118,1126.2,386.3369781
2022-06-20,1126.3,1171,1124.2,1160.5,827.1924855
2022-06-20,1161.6,1161.7,1146.3,1152.1,163.8240484
2022-06-20,1153.6,1166.7,1149.7,1153.4,258.6425782
2022-06-20,1152.8,1152.8,1128.6,1128.9,327.5808494
2022-06-20,1128.9,1134,1122,1131.4,505.9651008
2022-06-20,1131,1139.3,1123,1133.3,120.4867607
2022-06-20,1133.1,1137.6,1107.6,1117.6,685.1157582
2022-06-20,1116.8,1128.8,1116.1,1126.7,114.9335915
2022-06-20,1126.6,1144,1125.1,1140.8,188.0374604
2022-06-20,1141.2,1152.7,1120.9,1126.3,382.6770672
2022-06-20,1126.7,1135.6,1123.3,1134.4,249.3197086
2022-06-20,1134.3,1136.3,1111.9,1118.2,391.5232084
2022-06-20,1118.4,1124.6,1103.7,1110.2,219.7928967
2022-06-20,1107.9,1119.2,1094.6,1112.1,444.0864918
2022-06-20,1112,1119.9,1097.1,1097.5,219.5766316
2022-06-20,1097.4,1101.1,1083.8,1098.4,442.3021931
2022-06-20,1097.6,1103.8,1094.4,1101.8,122.5243643
2022-06-20,1101.8,1106.9,1088.7,1101.1,196.8171987
2022-06-20,1100.6,1110.8,1097.2,1107,132.3265993
2022-06-20,1107.3,1127.4,1101.5,1118,263.3463777
2022-06-20,1119,1128,1117.6,1121.2,99.12411043
2022-06-20,1121.2,1125.6,1117.6,1121.5,153.1110982
2022-06-20,1120.8,1120.8,1099.5,1102.9,123.6127169
2022-06-20,1103.7,1103.7,1091.3,1098.4,65.71050028
2022-06-20,1099.5,1110.3,1095.1,1108.1,89.22225425
2022-06-20,1107.8,1112.5,1102.5,1104.3,62.6992645
2022-06-20,1107.3,1137.8,1107.3,1128.9,327.7078248
2022-06-21,1128.9,1133,1117.2,1119.6,246.3027961
2022-06-21,1118.8,1130,1110.2,1130,152.8673041
2022-06-21,1130.8,1143.4,1125.5,1126.5,415.5007118
2022-06-21,1126.8,1132.8,1120.9,1132.8,23.1549579
2022-06-21,1131.8,1133.8,1116.1,1121.9,107.6374748
2022-06-21,1120,1124.5,1114.7,1120.4,29.09430703
2022-06-21,1120.5,1128.6,1114.5,1119.5,150.2892393
2022-06-21,1118.3,1132.8,1115.6,1131.5,63.21935789
2022-06-21,1129.8,1137.4,1120.2,1122.4,59.26762175
2022-06-21,1123,1133,1118.2,1129.9,22.99292728
2022-06-21,1131.5,1143.8,1131.5,1133.8,47.77658783
2022-06-21,1135.1,1159.2,1132.9,1150.8,430.1309884
2022-06-21,1151.2,1164.2,1151.2,1157.5,245.351584
2022-06-21,1157.1,1160.6,1154.8,1160.6,52.83074356
2022-06-21,1160.2,1161.6,1146.5,1153.6,624.3344273
2022-06-21,1153.6,1158.2,1141.1,1148.5,317.7556646
2022-06-21,1148.5,1168,1140.5,1158.2,335.5700542
2022-06-21,1157.3,1177.2,1156.4,1166.4,592.53285
2022-06-21,1166.4,1171.9,1159.2,1160.6,130.6106736
2022-06-21,1160.3,1162.1,1156.3,1158.3,54.86813764
2022-06-21,1157.6,1158.9,1150.6,1157.3,64.02927359
2022-06-21,1157.8,1163.2,1155.6,1161.6,8.00926482
2022-06-21,1162.1,1165.8,1148.3,1148.9,178.9207467
2022-06-21,1148.4,1150.7,1137.2,1143.5,146.5776339
2022-06-21,1141.6,1149.9,1136.3,1140.4,670.1324917
2022-06-21,1140.6,1152.9,1139.7,1148,111.2924931
2022-06-21,1147.6,1153.8,1141.7,1151.4,47.2550258
2022-06-21,1152.4,1187.9,1150.3,1185.2,1495.751967
2022-06-21,1185.9,1187.8,1176,1178.8,378.2759613
2022-06-21,1179,1193.4,1179,1182.5,157.4319008
2022-06-21,1182.7,1182.7,1173.9,1177.7,146.8392137
2022-06-21,1177,1179.3,1166.5,1168.4,422.3398468
2022-06-21,1168,1171.8,1163.6,1171.4,37.82985367
2022-06-21,1171.3,1174.8,1166.2,1167.2,73.52365937
2022-06-21,1167.7,1170,1163.8,1168.4,35.23463102
2022-06-21,1170.6,1171.6,1148.7,1151.9,429.7671878
2022-06-21,1151.1,1151.8,1143,1147.9,243.4777156
2022-06-21,1149.7,1149.7,1142.9,1143.5,29.49908726
