date,open,high,low,close,volume
9/10/2022,1718.5,1743.72,1706.32,1733.81,17187182.57
9/10/2022,1733.8,1745.59,1707.59,1711,15264774.05
9/10/2022,1711.36,1728.65,1709.51,1723.74,6778454.858
9/10/2022,1723.74,1734.07,1712.01,1715.89,11925445.51
9/10/2022,1715.89,1744.37,1709.4,1740.73,17339472.02
9/10/2022,1741.11,1789,1728.96,1774.11,30112003.53
9/11/2022,1774.11,1779.05,1756.81,1760.81,15238834.97
9/11/2022,1760.82,1768.67,1743.81,1761.83,10541459.66
9/11/2022,1761.83,1780.5,1757.1,1770.05,10322092.45
9/11/2022,1770.06,1779.05,1753.9,1768.63,14709315.54
9/11/2022,1768.88,1790,1756.41,1763.49,15064802.31
9/11/2022,1763.48,1768.18,1721.4,1766.2,26911232.97
9/12/2022,1766.07,1783.33,1712,1727.11,33650350.02
9/12/2022,1727.01,1761.4,1716.84,1758.7,14520829.55
9/12/2022,1758.7,1766,1730,1748.82,16518688.07
9/12/2022,1748.82,1755.16,1696,1706.47,27410924.7
9/12/2022,1706.47,1733.06,1693.29,1726.17,25675441.79
9/12/2022,1726.17,1730.81,1701.61,1716.4,16898490.62
9/13/2022,1716.41,1718.24,1674.93,1715.81,23011127.73
9/13/2022,1715.66,1731.37,1699,1715.77,22983874.31
9/13/2022,1716.02,1746.79,1708.71,1737.47,20478289.15
9/13/2022,1737.48,1760,1575.48,1593.95,104615474.3
9/13/2022,1593.86,1631.66,1570,1605.18,39954956.05
9/13/2022,1605.01,1624.49,1561.28,1574.21,27761054.5
9/14/2022,1574.21,1611.69,1552.2,1602.79,25870575.49
9/14/2022,1602.79,1623.61,1596.41,1611.88,17156620.25
9/14/2022,1611.87,1611.98,1583.22,1595.48,15771854.6
9/14/2022,1595.17,1613.39,1585.7,1595.26,24876811.27
9/14/2022,1595.48,1603.26,1559,1599.58,25760177.9
9/14/2022,1599.58,1646.87,1592.31,1638.1,21129147.3
9/15/2022,1637.75,1654.35,1583.51,1604.13,34476200.59
9/15/2022,1604.13,1654.67,1570.7,1639.38,51740609.44
9/15/2022,1639.19,1639.19,1574.3,1591.5,23104076.99
9/15/2022,1591.52,1600.09,1457.68,1492.92,49797692.58
9/15/2022,1492.92,1518.79,1482.9,1497.47,28225961.95
9/15/2022,1497.47,1509.53,1458.8,1472.73,22744420.54
9/16/2022,1473.13,1483.2,1445.38,1473.32,25214680.69
9/16/2022,1473.32,1480.1,1467.2,1471.46,13557603.68
9/16/2022,1471.46,1482.29,1441.56,1478.43,23862303.09
9/16/2022,1478.57,1478.97,1423.02,1452.36,46176089.62
9/16/2022,1452.35,1452.35,1404.97,1427.5,39998405.4
9/16/2022,1427.47,1447.94,1423.33,1434.13,18365435.08
9/17/2022,1433.9,1456.58,1430.77,1440.45,12988805.88
9/17/2022,1440.45,1447.64,1425,1432.36,11635819.5
9/17/2022,1432.37,1435.16,1416.41,1419.54,14062266.81
9/17/2022,1419.54,1450.49,1409.54,1444.07,16480720.98
9/17/2022,1444.07,1476.12,1442.17,1464.55,21401319.7
9/17/2022,1464.75,1473.3,1446.53,1468.59,11126814.28
9/18/2022,1468.59,1469.71,1445.07,1451.51,10355400.56
9/18/2022,1451.59,1460.09,1448.75,1453.63,4779781.448
9/18/2022,1453.72,1459.2,1417.01,1434.01,16461168.88
9/18/2022,1434.01,1439.8,1410,1417.47,18888891.01
9/18/2022,1417.46,1424.59,1366.89,1380.96,45224164.58
9/18/2022,1380.97,1381.72,1325.39,1334.6,33725141.04
9/19/2022,1334.6,1354.38,1287.58,1294.43,30291759.61
9/19/2022,1294.41,1313.49,1280.11,1302.18,27434145.32
9/19/2022,1302.21,1321.01,1289.37,1307.69,19619850.44
9/19/2022,1307.7,1372,1306.6,1341.51,39272601.42
9/19/2022,1341.55,1367.33,1321.8,1362.39,28061647.28
9/19/2022,1362.39,1392.89,1356.3,1376.05,27631911.34
9/20/2022,1376.04,1385.19,1342.2,1354.57,23787502.01
9/20/2022,1354.87,1369.61,1352,1355.96,7293605.564
9/20/2022,1358.58,1366.84,1345.23,1356.07,12134852.21
9/20/2022,1356.07,1381.39,1329.55,1377.18,26829959.4
9/20/2022,1377.19,1384.95,1331.5,1351.99,25471816.9
9/20/2022,1351.64,1356.34,1312.82,1323.27,17156424.79
9/21/2022,1323.01,1345.32,1317.5,1337.48,10652622.27
9/21/2022,1337.16,1344.84,1316,1332.21,11132591.92
9/21/2022,1331.9,1353.79,1323.11,1350.65,10584554.44
9/21/2022,1350.65,1360.79,1333.71,1343,17536814.64
9/21/2022,1343,1409.77,1301,1323.64,106850178.1
9/21/2022,1323.64,1327.2,1218.59,1245.86,56196105.07
9/22/2022,1245.84,1271.29,1237.21,1262.71,26914508.94
9/22/2022,1262.71,1281.98,1254.39,1279.09,17222916.89
9/22/2022,1278.81,1312.83,1276.52,1308.82,20051756.12
9/22/2022,1308.48,1313.65,1256.3,1271.26,38420166.48
9/22/2022,1271.39,1336.64,1252.26,1323.84,36624569.6
9/22/2022,1323.83,1348.61,1306.61,1326.37,20670794.54
9/23/2022,1326.38,1345.21,1314.41,1340.85,14285470.93
9/23/2022,1340.85,1359.5,1328.85,1331.83,15027067.8
9/23/2022,1331.84,1335.49,1282.03,1287.77,26627433.9
9/23/2022,1287.76,1319.23,1262,1294.2,41492976.07
9/23/2022,1294,1307.63,1274.77,1292.62,28048664.38
9/23/2022,1292.25,1341.13,1292.02,1326.91,26311814.71
9/24/2022,1327.11,1330.3,1311.4,1321.29,32555268.43
9/24/2022,1321.4,1337.9,1316.69,1322.41,35242517.46
9/24/2022,1322.42,1332.58,1317.09,1327.29,24960604.44
9/24/2022,1326.88,1349.29,1325.95,1340.04,40971586.12
9/24/2022,1340.03,1348.3,1333.5,1342.12,24040573.59
9/24/2022,1342,1344.18,1306.45,1317.01,34341560.01
9/25/2022,1317.02,1329.61,1314.38,1329.44,23940486.17
9/25/2022,1329.45,1336.89,1319.57,1332.92,27868745.53
9/25/2022,1332.77,1334.41,1317.07,1329.38,31303223.74
9/25/2022,1329.28,1331.61,1298.56,1310.71,40847498.19
9/25/2022,1310.72,1321.01,1280.64,1299.72,30626821.88
9/25/2022,1299.65,1303.03,1270,1294.82,39981112.64
9/26/2022,1294.59,1314.64,1286.95,1303.25,126900411.1
9/26/2022,1303.16,1306.36,1278.21,1295.45,136770873.3
9/26/2022,1295.46,1325.19,1289.39,1297.4,160616748.4
9/26/2022,1297.4,1338.39,1293.58,1325.1,264243960.1
9/26/2022,1324.92,1340.26,1311.13,1330.5,230836193.5
9/26/2022,1330.5,1337.72,1315.34,1336.05,74860772.87
9/27/2022,1336.05,1389.72,1332.11,1385.56,207713270.6
9/27/2022,1385.52,1394.3,1375.12,1382.17,124663370.6
9/27/2022,1382.17,1398.81,1375.56,1388.68,142383298.5
9/27/2022,1388.69,1400.27,1364.48,1364.91,433377951.5
9/27/2022,1365.25,1367.63,1303.79,1324.69,560926628
9/27/2022,1324.41,1335.11,1316.91,1328.02,139091343.5
9/28/2022,1328.07,1340.69,1267.11,1287.03,311096533.9
9/28/2022,1287.18,1293.49,1266.41,1285.46,233920929.9
9/28/2022,1285.44,1312.15,1252.4,1295.42,351676281.6
9/28/2022,1295.29,1333.07,1293.53,1332.19,470720682.8
9/28/2022,1332.2,1343.79,1311.01,1334.01,142764643
9/28/2022,1334.08,1355.74,1333.11,1337.08,46181873.3
9/29/2022,1337,1352.13,1327.61,1342.02,26211296.14
9/29/2022,1342.03,1346.23,1313.71,1321.96,22872161.89
9/29/2022,1321.97,1345.57,1314.2,1336.59,20890812.52
9/29/2022,1336.62,1337.45,1288.38,1327.16,48091960.57
9/29/2022,1327.01,1348.31,1314.4,1333.53,32123398.07
9/29/2022,1333.23,1340.77,1324.1,1335.56,17187411.34
9/30/2022,1335.57,1352.53,1319.85,1327.34,23919348.95
9/30/2022,1327.55,1346.63,1325.86,1339.89,13747024.34
9/30/2022,1340.11,1349.58,1325.84,1330.88,22209202.97
9/30/2022,1330.87,1373.22,1314.32,1351.18,58888769.69
9/30/2022,1351.19,1361.66,1332.47,1337.26,24442727.98
9/30/2022,1337.26,1344.59,1316.6,1328.56,23236271.15
10/1/2022,1328.57,1333.62,1324.11,1329.33,8460736.99
10/1/2022,1329.55,1331.44,1323.56,1329.1,7455853.956
10/1/2022,1329.1,1333.06,1317.35,1325.42,7559337.65
10/1/2022,1325.42,1330.4,1320,1322.62,9050002.677
10/1/2022,1322.62,1324.08,1305.36,1311.97,20292091.12
10/1/2022,1311.89,1316.1,1302.54,1311.69,11361527.83
10/2/2022,1311.84,1315.92,1305.36,1309.55,9425805.291
10/2/2022,1309.55,1317.71,1307.54,1311.06,10230255.31
10/2/2022,1311.07,1312.85,1285.61,1298,21665830.73
10/2/2022,1298.01,1301.28,1286.54,1293.62,12936588.66
10/2/2022,1293.62,1314.47,1291.61,1304.71,16582302.42
10/2/2022,1304.72,1307.51,1269.24,1276.65,35624791.61
10/3/2022,1276.65,1300.71,1262.8,1292.07,27233261.6
10/3/2022,1291.92,1301.94,1284.08,1292.04,25393727.19
10/3/2022,1292.05,1299.29,1286.24,1298.95,16567681.17
10/3/2022,1298.95,1327.99,1294.3,1318.75,60453482.36
10/3/2022,1318.75,1329.75,1309.16,1317.93,28418420.87
10/3/2022,1317.93,1327.79,1314.92,1323.17,16998381.73
10/4/2022,1323.17,1330.55,1318.78,1329.15,13495756.09
10/4/2022,1329.16,1350.39,1324.35,1350.22,25185984.84
10/4/2022,1350.22,1360,1342.3,1349.66,24196716.14
10/4/2022,1349.67,1365.24,1345.7,1354.06,31662054.11
10/4/2022,1354.06,1357.4,1337.91,1354.62,20888419.34
10/4/2022,1354.7,1369.99,1351.01,1361.48,23658492.41
10/5/2022,1361.48,1363.53,1352.26,1353.88,14715805.92
10/5/2022,1353.66,1358.48,1348.74,1353.13,11928719.18
10/5/2022,1353.14,1353.71,1331.36,1335.08,20576285.56
10/5/2022,1335.08,1336.86,1316.41,1330.31,33595906.67
10/5/2022,1330.36,1364.83,1327.56,1350.61,33601710.39
10/5/2022,1350.44,1358.02,1345.18,1352.45,15678687.14
10/6/2022,1352.45,1383.69,1351.6,1372.66,31235166.47
10/6/2022,1372.67,1381.75,1362,1368.46,21376904.59
10/6/2022,1368.22,1370.39,1355,1368.5,16353190.35
10/6/2022,1368.58,1380.29,1348.9,1361.25,51437332.8
10/6/2022,1361.38,1373,1353.83,1358.86,31630582.71
10/6/2022,1358.77,1363.92,1345,1352.21,14328325.52
10/7/2022,1352.08,1361.79,1350.23,1355.14,11072435.85
10/7/2022,1355.15,1358.99,1345.81,1356.01,10130444
10/7/2022,1356,1360.74,1352.01,1354.93,8682516.696
10/7/2022,1354.92,1358.62,1324.01,1334.02,46429268.06
10/7/2022,1334.17,1337.16,1316.83,1327.83,20581257.76
10/7/2022,1327.66,1336.92,1324.88,1331.1,10705623.97
10/8/2022,1331.1,1337.18,1330.03,1331,8709337.111
10/8/2022,1331.01,1333,1326.13,1330.37,8233775.724
10/8/2022,1330.37,1330.63,1323.64,1329.7,6594709.687
10/8/2022,1329.7,1330.22,1318.6,1324.47,7473980.115
10/8/2022,1324.29,1330.15,1322.31,1324.27,7084873.369
10/8/2022,1324.28,1326.58,1303.68,1315.39,15820176.48
10/9/2022,1315.39,1316.5,1306.72,1310.75,8540902.829
10/9/2022,1310.62,1317.8,1308.7,1315.01,4072396.277
10/9/2022,1315.01,1327.99,1313.65,1323.16,9324946.865
10/9/2022,1323.16,1328.99,1321,1326.54,8192697.135
10/9/2022,1326.43,1327.49,1309.51,1319.66,11930804.02
10/9/2022,1319.82,1323.5,1314.41,1323.17,10029972.57
10/10/2022,1323.17,1338.09,1320.43,1323.19,15647985.98
10/10/2022,1323.19,1325.25,1312.33,1316.71,9138721.145
10/10/2022,1316.7,1317.7,1296.46,1314.62,24536442.28
10/10/2022,1314.62,1319.59,1303.6,1308.3,22797580.64
10/10/2022,1308.37,1315.1,1298.71,1307.65,21590606.5
10/10/2022,1307.59,1309.95,1288,1290.22,19338755.03
10/11/2022,1290.22,1290.22,1267.01,1278.35,24415283.98
10/11/2022,1278.34,1284.34,1272.27,1284.22,10704170.31
